Model,TBS2102B
Firmware Version,v1.32.139

Point Format,Y,
-2.589e+00,6.4,-4
-2.586e+00,6,-3.8
-2.582e+00,6,-3.8
-2.579e+00,6.4,-3.6
-2.576e+00,6.4,-3.8
-2.573e+00,6.4,-4
-2.570e+00,6.4,-3.8
-2.566e+00,6.4,-4
-2.563e+00,6.8,-3.8
-2.560e+00,6.4,-4
-2.557e+00,6.8,-3.8
-2.554e+00,7.6,-3.8
-2.550e+00,6.8,-3.8
-2.547e+00,7.2,-3.8
-2.544e+00,6.4,-3.8
-2.541e+00,7.2,-3.8
-2.538e+00,7.2,-3.8
-2.534e+00,7.2,-3.8
-2.531e+00,7.6,-4
-2.528e+00,7.2,-3.8
-2.525e+00,7.6,-4
-2.522e+00,7.2,-3.8
-2.518e+00,7.6,-3.8
-2.515e+00,7.6,-3.6
-2.512e+00,7.6,-3.6
-2.509e+00,7.6,-3.6
-2.506e+00,7.6,-3.6
-2.502e+00,7.6,-3.6
-2.499e+00,7.6,-3.8
-2.496e+00,7.6,-3.6
-2.493e+00,7.6,-3.6
-2.490e+00,8,-3.4
-2.486e+00,8,-3.4
-2.483e+00,8.4,-3.2
-2.480e+00,8.4,-3
-2.477e+00,8,-3.2
-2.474e+00,8,-3
-2.470e+00,8.4,-3
-2.467e+00,8.4,-3
-2.464e+00,8.8,-3
-2.461e+00,8.8,-3
-2.458e+00,9.6,-3
-2.454e+00,8.8,-3
-2.451e+00,8.8,-2.8
-2.448e+00,8.8,-3
-2.445e+00,8.8,-2.8
-2.442e+00,10,-3
-2.438e+00,9.2,-3
-2.435e+00,9.2,-3.2
-2.432e+00,9.2,-3.2
-2.429e+00,9.2,-3.2
-2.426e+00,8.8,-3.2
-2.422e+00,9.2,-3.4
-2.419e+00,9.2,-3.2
-2.416e+00,9.6,-3.2
-2.413e+00,8.8,-3.2
-2.410e+00,9.2,-3
-2.406e+00,9.6,-3
-2.403e+00,9.2,-2.8
-2.400e+00,9.6,-2.8
-2.397e+00,9.2,-3
-2.394e+00,9.6,-2.8
-2.390e+00,10,-2.8
-2.387e+00,10,-2.6
-2.384e+00,10.4,-2.6
-2.381e+00,10.8,-2.6
-2.378e+00,10.4,-2.6
-2.374e+00,10.4,-2.6
-2.371e+00,10.4,-2.8
-2.368e+00,10.8,-3
-2.365e+00,10.4,-3.2
-2.362e+00,10.8,-3.2
-2.358e+00,10.8,-3.4
-2.355e+00,10.8,-3.4
-2.352e+00,11.2,-3.4
-2.349e+00,11.6,-3.4
-2.346e+00,10.4,-3.6
-2.342e+00,10.8,-3.6
-2.339e+00,10.8,-3.8
-2.336e+00,11.2,-3.8
-2.333e+00,10.4,-3.8
-2.330e+00,11.2,-4
-2.326e+00,11.2,-4
-2.323e+00,11.2,-4
-2.320e+00,11.2,-4.2
-2.317e+00,10.8,-4
-2.314e+00,11.2,-3.8
-2.310e+00,11.2,-4
-2.307e+00,11.2,-3.8
-2.304e+00,11.6,-3.8
-2.301e+00,12,-3.8
-2.298e+00,11.6,-4
-2.294e+00,12,-3.8
-2.291e+00,12.4,-3.8
-2.288e+00,12,-3.8
-2.285e+00,11.6,-3.8
-2.282e+00,12.4,-3.8
-2.278e+00,12.4,-3.6
-2.275e+00,13.2,-3.6
-2.272e+00,12.4,-3.4
-2.269e+00,12.8,-3.8
-2.266e+00,12.8,-3.6
-2.262e+00,12.4,-3.6
-2.259e+00,12.4,-3.6
-2.256e+00,12.4,-3.6
-2.253e+00,12.8,-3.6
-2.250e+00,12.8,-3.4
-2.246e+00,13.6,-3.2
-2.243e+00,12.8,-3
-2.240e+00,12.8,-3
-2.237e+00,12.4,-3
-2.234e+00,12.8,-3
-2.230e+00,13.2,-3
-2.227e+00,13.2,-3.2
-2.224e+00,13.2,-3
-2.221e+00,13.2,-3
-2.218e+00,12.8,-2.8
-2.214e+00,12.8,-2.8
-2.211e+00,13.2,-2.8
-2.208e+00,13.6,-2.8
-2.205e+00,14,-2.8
-2.202e+00,14,-3
-2.198e+00,14,-3
-2.195e+00,13.6,-3.2
-2.192e+00,14,-3.4
-2.189e+00,14,-3.6
-2.186e+00,14,-3.6
-2.182e+00,13.6,-3.6
-2.179e+00,14.8,-3.6
-2.176e+00,14.4,-3.6
-2.173e+00,14,-3.6
-2.170e+00,14.4,-3.8
-2.166e+00,14.8,-4
-2.163e+00,14.4,-4
-2.160e+00,14.4,-4.2
-2.157e+00,14.4,-4.4
-2.154e+00,14.4,-4.4
-2.150e+00,15.2,-4.4
-2.147e+00,14.4,-4.4
-2.144e+00,14.8,-4.4
-2.141e+00,14.4,-4.4
-2.138e+00,14.8,-4.4
-2.134e+00,14,-4.6
-2.131e+00,14.8,-4.6
-2.128e+00,14.8,-4.6
-2.125e+00,14.8,-4.8
-2.122e+00,14.8,-4.6
-2.118e+00,15.2,-4.6
-2.115e+00,15.2,-4.6
-2.112e+00,15.2,-4.4
-2.109e+00,15.6,-4.2
-2.106e+00,15.6,-4.2
-2.102e+00,15.6,-4.2
-2.099e+00,15.6,-4.2
-2.096e+00,14.8,-4.4
-2.093e+00,16,-4
-2.090e+00,16,-4
-2.086e+00,16,-3.8
-2.083e+00,16,-3.8
-2.080e+00,15.2,-3.6
-2.077e+00,17.2,-3.4
-2.074e+00,16.4,-3.2
-2.070e+00,16,-3.4
-2.067e+00,16,-3.2
-2.064e+00,15.6,-3.2
-2.061e+00,16.8,-3
-2.058e+00,16.4,-3
-2.054e+00,16.4,-3
-2.051e+00,16.4,-3
-2.048e+00,17.6,-2.8
-2.045e+00,17.2,-2.6
-2.042e+00,16,-2.6
-2.038e+00,16.4,-2.6
-2.035e+00,16.8,-2.6
-2.032e+00,16,-2.8
-2.029e+00,16.4,-2.8
-2.026e+00,16.8,-2.8
-2.022e+00,16.8,-3
-2.019e+00,17.2,-3.2
-2.016e+00,16.8,-3
-2.013e+00,17.2,-3
-2.010e+00,17.2,-3.2
-2.006e+00,17.2,-3
-2.003e+00,17.6,-3
-2.000e+00,18,-3.2
-1.997e+00,17.6,-3.4
-1.994e+00,17.6,-3.6
-1.990e+00,17.2,-3.8
-1.987e+00,18,-3.6
-1.984e+00,17.6,-3.8
-1.981e+00,18,-3.8
-1.978e+00,17.2,-3.8
-1.974e+00,18,-3.8
-1.971e+00,18,-3.6
-1.968e+00,17.6,-3.8
-1.965e+00,17.6,-3.8
-1.962e+00,17.6,-3.8
-1.958e+00,18.4,-3.6
-1.955e+00,18,-3.6
-1.952e+00,18.4,-3.6
-1.949e+00,18.4,-3.4
-1.946e+00,18.4,-3.4
-1.942e+00,18,-3.2
-1.939e+00,18.4,-3.2
-1.936e+00,18.4,-3
-1.933e+00,18.8,-3
-1.930e+00,18,-2.8
-1.926e+00,18.8,-2.8
-1.923e+00,18.8,-2.8
-1.920e+00,19.2,-2.8
-1.917e+00,19.2,-2.6
-1.914e+00,19.2,-2.4
-1.910e+00,19.2,-2.6
-1.907e+00,19.6,-2.2
-1.904e+00,19.2,-2.2
-1.901e+00,19.2,-2.2
-1.898e+00,20,-2.4
-1.894e+00,19.6,-2.4
-1.891e+00,19.6,-2.4
-1.888e+00,19.6,-2.6
-1.885e+00,19.6,-2.6
-1.882e+00,19.2,-2.4
-1.878e+00,19.6,-2.4
-1.875e+00,20,-2.2
-1.872e+00,19.6,-2.4
-1.869e+00,19.6,-2.6
-1.866e+00,20.4,-2.4
-1.862e+00,19.6,-2.6
-1.859e+00,20,-2.8
-1.856e+00,19.6,-3
-1.853e+00,19.6,-2.8
-1.850e+00,20,-3
-1.846e+00,20.4,-2.8
-1.843e+00,20,-2.8
-1.840e+00,20.4,-3
-1.837e+00,20.8,-3
-1.834e+00,20.4,-3
-1.830e+00,20.8,-3.2
-1.827e+00,20.8,-3.4
-1.824e+00,20.8,-3.6
-1.821e+00,20.8,-3.6
-1.818e+00,20.8,-3.8
-1.814e+00,20.8,-3.8
-1.811e+00,21.2,-3.8
-1.808e+00,21.2,-4
-1.805e+00,21.2,-4.2
-1.802e+00,21.2,-4.2
-1.798e+00,21.6,-4.2
-1.795e+00,20.8,-4.4
-1.792e+00,21.2,-4.6
-1.789e+00,21.2,-4.6
-1.786e+00,21.2,-4.6
-1.782e+00,21.2,-4.6
-1.779e+00,20.8,-4.6
-1.776e+00,21.2,-4.8
-1.773e+00,21.6,-4.6
-1.770e+00,21.6,-4.6
-1.766e+00,22,-4.6
-1.763e+00,22.4,-4.8
-1.760e+00,22,-4.8
-1.757e+00,22,-4.8
-1.754e+00,22,-5
-1.750e+00,22,-4.8
-1.747e+00,21.2,-5
-1.744e+00,22.8,-4.8
-1.741e+00,22.4,-4.8
-1.738e+00,22.4,-5
-1.734e+00,22.4,-4.8
-1.731e+00,22.4,-4.8
-1.728e+00,22.8,-4.8
-1.725e+00,22.8,-4.6
-1.722e+00,23.2,-4.6
-1.718e+00,22.8,-4.6
-1.715e+00,22.4,-4.4
-1.712e+00,22.8,-4.4
-1.709e+00,22.8,-4.2
-1.706e+00,22.8,-4.2
-1.702e+00,22.8,-4
-1.699e+00,23.2,-4
-1.696e+00,23.2,-3.8
-1.693e+00,23.2,-3.8
-1.690e+00,23.2,-3.8
-1.686e+00,23.2,-3.8
-1.683e+00,23.6,-3.6
-1.680e+00,23.2,-3.4
-1.677e+00,23.6,-3.2
-1.674e+00,23.6,-3
-1.670e+00,23.6,-3
-1.667e+00,24,-2.8
-1.664e+00,23.2,-2.8
-1.661e+00,23.6,-2.8
-1.658e+00,24,-3
-1.654e+00,23.6,-3
-1.651e+00,24,-3
-1.648e+00,24.4,-2.8
-1.645e+00,24.4,-2.8
-1.642e+00,23.6,-2.8
-1.638e+00,24.4,-2.8
-1.635e+00,24.4,-2.8
-1.632e+00,24.4,-2.8
-1.629e+00,24.8,-2.8
-1.626e+00,24.8,-3
-1.622e+00,24.4,-3
-1.619e+00,25.2,-3.2
-1.616e+00,24.8,-3.2
-1.613e+00,24.8,-3.2
-1.610e+00,24.8,-3.4
-1.606e+00,24.8,-3.2
-1.603e+00,24,-3.4
-1.600e+00,24.8,-3.4
-1.597e+00,24.8,-3.4
-1.594e+00,25.2,-3.4
-1.590e+00,24.4,-3.6
-1.587e+00,25.2,-3.6
-1.584e+00,25.2,-3.6
-1.581e+00,25.2,-3.6
-1.578e+00,25.6,-3.6
-1.574e+00,24.8,-3.6
-1.571e+00,25.2,-3.6
-1.568e+00,25.6,-3.4
-1.565e+00,25.2,-3.4
-1.562e+00,25.6,-3.4
-1.558e+00,24.8,-3.6
-1.555e+00,26,-3.6
-1.552e+00,26,-3.6
-1.549e+00,26,-3.6
-1.546e+00,26,-3.6
-1.542e+00,26,-3.4
-1.539e+00,26.8,-3.2
-1.536e+00,26.4,-3.2
-1.533e+00,26,-3.2
-1.530e+00,26.4,-3
-1.526e+00,26.8,-3
-1.523e+00,27.2,-3.2
-1.520e+00,26.8,-3
-1.517e+00,26.8,-3
-1.514e+00,26.8,-2.8
-1.510e+00,26.4,-2.6
-1.507e+00,26.8,-2.6
-1.504e+00,26.8,-2.6
-1.501e+00,26.8,-2.4
-1.498e+00,26.8,-2.4
-1.494e+00,26.8,-2.6
-1.491e+00,26.8,-2.6
-1.488e+00,27.2,-2.6
-1.485e+00,26.8,-2.8
-1.482e+00,26.8,-2.8
-1.478e+00,27.2,-2.6
-1.475e+00,27.2,-2.6
-1.472e+00,26.8,-2.8
-1.469e+00,27.2,-2.6
-1.466e+00,27.2,-2.8
-1.462e+00,27.2,-2.6
-1.459e+00,28,-2.8
-1.456e+00,27.6,-3
-1.453e+00,27.6,-3.2
-1.450e+00,28,-3.2
-1.446e+00,28,-3.4
-1.443e+00,28,-3.4
-1.440e+00,28.4,-3.4
-1.437e+00,28,-3.6
-1.434e+00,28,-3.6
-1.430e+00,28.4,-3.6
-1.427e+00,28.4,-3.6
-1.424e+00,28.8,-3.6
-1.421e+00,28,-3.8
-1.418e+00,28.4,-4
-1.414e+00,28.4,-4
-1.411e+00,28.4,-4.2
-1.408e+00,28.8,-4.2
-1.405e+00,28.4,-4
-1.402e+00,28.4,-3.8
-1.398e+00,28.8,-3.8
-1.395e+00,28.8,-3.8
-1.392e+00,28.8,-3.8
-1.389e+00,29.2,-3.8
-1.386e+00,29.2,-4
-1.382e+00,29.2,-3.8
-1.379e+00,28.8,-3.8
-1.376e+00,29.6,-3.8
-1.373e+00,29.2,-3.8
-1.370e+00,28.8,-3.6
-1.366e+00,29.2,-3.6
-1.363e+00,29.6,-3.4
-1.360e+00,29.6,-3.6
-1.357e+00,30,-3.4
-1.354e+00,29.2,-3.6
-1.350e+00,29.6,-3.4
-1.347e+00,30,-3.4
-1.344e+00,29.6,-3.6
-1.341e+00,30,-3.4
-1.338e+00,29.6,-3.4
-1.334e+00,30,-3.4
-1.331e+00,30,-3.4
-1.328e+00,30,-3.4
-1.325e+00,30,-3.6
-1.322e+00,31.2,-3.4
-1.318e+00,29.6,-3.8
-1.315e+00,30,-3.6
-1.312e+00,30.4,-3.8
-1.309e+00,30.4,-3.8
-1.306e+00,30,-3.6
-1.302e+00,30.4,-3.6
-1.299e+00,30.4,-3.6
-1.296e+00,30.8,-3.6
-1.293e+00,30.4,-3.6
-1.290e+00,30.8,-3.6
-1.286e+00,30.4,-3.8
-1.283e+00,31.2,-3.8
-1.280e+00,30.8,-3.8
-1.277e+00,31.2,-3.8
-1.274e+00,31.6,-3.6
-1.270e+00,30.8,-3.4
-1.267e+00,31.2,-3.4
-1.264e+00,31.6,-3.2
-1.261e+00,31.6,-3.2
-1.258e+00,32.4,-3
-1.254e+00,31.6,-3
-1.251e+00,31.6,-3.2
-1.248e+00,31.6,-3.2
-1.245e+00,31.6,-3.2
-1.242e+00,32.8,-3
-1.238e+00,31.2,-3
-1.235e+00,31.6,-3
-1.232e+00,32,-2.8
-1.229e+00,31.6,-2.8
-1.226e+00,30.8,-3
-1.222e+00,31.6,-2.8
-1.219e+00,32,-3
-1.216e+00,32,-3
-1.213e+00,32,-3.2
-1.210e+00,32,-3
-1.206e+00,32,-3.2
-1.203e+00,32,-3.2
-1.200e+00,32.4,-3.2
-1.197e+00,32.4,-3.4
-1.194e+00,32.4,-3.4
-1.190e+00,32.4,-3.4
-1.187e+00,32.8,-3.6
-1.184e+00,32.8,-3.8
-1.181e+00,32.8,-3.8
-1.178e+00,33.2,-3.8
-1.174e+00,33.6,-3.8
-1.171e+00,33.2,-3.8
-1.168e+00,33.2,-3.8
-1.165e+00,33.2,-3.8
-1.162e+00,33.6,-3.8
-1.158e+00,34,-3.8
-1.155e+00,33.2,-3.8
-1.152e+00,33.2,-4
-1.149e+00,33.6,-3.8
-1.146e+00,32.8,-3.8
-1.142e+00,34,-4
-1.139e+00,33.2,-3.8
-1.136e+00,33.6,-3.6
-1.133e+00,33.2,-3.6
-1.130e+00,34.4,-3.6
-1.126e+00,33.6,-3.4
-1.123e+00,33.6,-3.4
-1.120e+00,33.6,-3.4
-1.117e+00,34,-3.8
-1.114e+00,34,-3.6
-1.110e+00,34,-3.6
-1.107e+00,34,-3.6
-1.104e+00,34.4,-3.8
-1.101e+00,34.4,-3.4
-1.098e+00,34.8,-3.4
-1.094e+00,34.4,-3.4
-1.091e+00,34.4,-3.2
-1.088e+00,34.4,-3
-1.085e+00,34.8,-3
-1.082e+00,35.2,-3
-1.078e+00,34.8,-2.8
-1.075e+00,34.8,-2.8
-1.072e+00,34.8,-2.6
-1.069e+00,35.2,-2.2
-1.066e+00,35.2,-2.2
-1.062e+00,35.2,-2
-1.059e+00,35.2,-2
-1.056e+00,35.2,-1.8
-1.053e+00,35.2,-1.8
-1.050e+00,35.2,-1.6
-1.046e+00,35.2,-1.8
-1.043e+00,35.6,-1.6
-1.040e+00,35.2,-1.6
-1.037e+00,35.2,-1.6
-1.034e+00,35.6,-1.6
-1.030e+00,35.6,-1.4
-1.027e+00,35.6,-1.4
-1.024e+00,35.6,-1.2
-1.021e+00,35.6,-1.4
-1.018e+00,36,-1.4
-1.014e+00,36,-1.4
-1.011e+00,36,-1.6
-1.008e+00,36,-1.6
-1.005e+00,36,-1.6
-1.002e+00,36.4,-1.4
-9.984e-01,36.4,-1.4
-9.952e-01,36.4,-1.2
-9.920e-01,36.4,-1.2
-9.888e-01,36.4,-1.2
-9.856e-01,36.4,-1.4
-9.824e-01,36.4,-1.4
-9.792e-01,36.8,-1.4
-9.760e-01,37.2,-1.4
-9.728e-01,36.8,-1.2
-9.696e-01,36.8,-1.2
-9.664e-01,37.2,-1
-9.632e-01,37.6,-1
-9.600e-01,36.8,-0.8
-9.568e-01,36.8,-1
-9.536e-01,37.2,-0.8
-9.504e-01,37.2,-1
-9.472e-01,36.4,-0.8
-9.440e-01,37.6,-0.8
-9.408e-01,37.2,-0.8
-9.376e-01,37.2,-0.6
-9.344e-01,37.2,-0.4
-9.312e-01,37.2,-0.2
-9.280e-01,38,0
-9.248e-01,37.6,0
-9.216e-01,38,0
-9.184e-01,37.6,0.2
-9.152e-01,38,0.2
-9.120e-01,38,0.2
-9.088e-01,38,0.2
-9.056e-01,38,0.2
-9.024e-01,38.4,0.4
-8.992e-01,38,0.4
-8.960e-01,38,0.6
-8.928e-01,38.4,0.4
-8.896e-01,38.8,0.4
-8.864e-01,38.4,0.2
-8.832e-01,38.8,0.2
-8.800e-01,38.4,0.2
-8.768e-01,38.8,0
-8.736e-01,39.2,-0.2
-8.704e-01,38.8,-0.2
-8.672e-01,39.2,-0.6
-8.640e-01,39.2,-0.4
-8.608e-01,39.2,-0.6
-8.576e-01,38.8,-1
-8.544e-01,38.8,-1
-8.512e-01,38.4,-1.2
-8.480e-01,38.4,-1.6
-8.448e-01,39.2,-1.6
-8.416e-01,38.8,-2
-8.384e-01,39.2,-2
-8.352e-01,39.6,-2.2
-8.320e-01,39.6,-2.4
-8.288e-01,39.2,-2.6
-8.256e-01,39.2,-2.4
-8.224e-01,39.6,-2.6
-8.192e-01,40,-2.8
-8.160e-01,39.6,-2.8
-8.128e-01,40.4,-3
-8.096e-01,40.4,-2.8
-8.064e-01,40.4,-2.8
-8.032e-01,40,-2.8
-8.000e-01,40.4,-2.8
-7.968e-01,40.8,-2.6
-7.936e-01,39.6,-2.6
-7.904e-01,40.4,-2.4
-7.872e-01,40.4,-2.2
-7.840e-01,40.4,-2.4
-7.808e-01,39.6,-2.2
-7.776e-01,41.2,-2.2
-7.744e-01,40.8,-2.2
-7.712e-01,40.4,-2
-7.680e-01,40.8,-2
-7.648e-01,40,-1.8
-7.616e-01,40.4,-1.6
-7.584e-01,40.8,-1.6
-7.552e-01,40.8,-1.2
-7.520e-01,40.8,-1.2
-7.488e-01,40,-1.4
-7.456e-01,41.2,-1.2
-7.424e-01,41.2,-1.4
-7.392e-01,41.2,-1.4
-7.360e-01,41.2,-1.2
-7.328e-01,40.8,-1
-7.296e-01,41.6,-1
-7.264e-01,41.6,-1
-7.232e-01,41.6,-1
-7.200e-01,41.6,-0.8
-7.168e-01,42.4,-1
-7.136e-01,41.6,-1
-7.104e-01,42,-1
-7.072e-01,42,-1.2
-7.040e-01,42,-1
-7.008e-01,43.2,-1.2
-6.976e-01,41.6,-1.4
-6.944e-01,42,-1.2
-6.912e-01,42,-1.4
-6.880e-01,42.4,-1.2
-6.848e-01,41.6,-1.6
-6.816e-01,42.8,-1.6
-6.784e-01,42.4,-1.6
-6.752e-01,42.4,-1.8
-6.720e-01,42.4,-1.8
-6.688e-01,42,-2
-6.656e-01,42.8,-1.8
-6.624e-01,42.4,-1.8
-6.592e-01,42.4,-1.6
-6.560e-01,42.8,-1.6
-6.528e-01,42.8,-1.6
-6.496e-01,43.2,-1.6
-6.464e-01,43.2,-1.6
-6.432e-01,43.2,-1.6
-6.400e-01,43.2,-1.4
-6.368e-01,43.2,-1.4
-6.336e-01,43.6,-1.4
-6.304e-01,43.2,-1.2
-6.272e-01,43.2,-1.2
-6.240e-01,43.6,-1
-6.208e-01,44.8,-1
-6.176e-01,43.2,-1
-6.144e-01,44,-1.2
-6.112e-01,44,-1.2
-6.080e-01,44,-1.4
-6.048e-01,44.8,-1.6
-6.016e-01,44.8,-1.4
-5.984e-01,44,-1.4
-5.952e-01,44,-1.2
-5.920e-01,44,-1
-5.888e-01,44.8,-1.2
-5.856e-01,44,-1
-5.824e-01,44,-1
-5.792e-01,44,-1
-5.760e-01,44,-1.2
-5.728e-01,43.2,-1.2
-5.696e-01,44,-1.2
-5.664e-01,44.4,-1
-5.632e-01,44.8,-1.2
-5.600e-01,44.4,-1
-5.568e-01,43.6,-1.2
-5.536e-01,44.4,-1.2
-5.504e-01,44.8,-1
-5.472e-01,45.2,-1.2
-5.440e-01,45.2,-1.2
-5.408e-01,44.8,-1.2
-5.376e-01,45.2,-1.2
-5.344e-01,45.2,-1.2
-5.312e-01,44.8,-1.2
-5.280e-01,45.6,-1.2
-5.248e-01,44.8,-1
-5.216e-01,46,-1
-5.184e-01,45.6,-1.2
-5.152e-01,45.6,-1.4
-5.120e-01,46,-1.2
-5.088e-01,46,-1.2
-5.056e-01,45.6,-1.4
-5.024e-01,46,-1.2
-4.992e-01,46,-1.2
-4.960e-01,46,-1.2
-4.928e-01,45.6,-1.2
-4.896e-01,45.6,-1
-4.864e-01,46,-1
-4.832e-01,46,-0.8
