Model,TBS2102B
Firmware Version,v1.32.139

Point Format,Y,
-1.430e+01,-366,6
-1.429e+01,-366,6
-1.427e+01,-362,4.4
-1.426e+01,-366,3.2
-1.424e+01,-368,2
-1.422e+01,-368,1.6
-1.421e+01,-366,1.2
-1.419e+01,-366,2.4
-1.418e+01,-366,3.6
-1.416e+01,-366,5.2
-1.414e+01,-366,6
-1.413e+01,-366,6
-1.411e+01,-366,5.6
-1.410e+01,-366,5.2
-1.408e+01,-366,4.4
-1.406e+01,-366,3.6
-1.405e+01,-368,3.2
-1.403e+01,-368,2.8
-1.402e+01,-368,2.8
-1.400e+01,-366,2.8
-1.398e+01,-366,3.2
-1.397e+01,-368,2.8
-1.395e+01,-366,2.8
-1.394e+01,-370,2.4
-1.392e+01,-368,2.4
-1.390e+01,-366,2
-1.389e+01,-366,1.6
-1.387e+01,-368,0.8
-1.386e+01,-362,0.8
-1.384e+01,-366,0.4
-1.382e+01,-366,0.8
-1.381e+01,-366,1.6
-1.379e+01,-366,2.8
-1.378e+01,-366,4.4
-1.376e+01,-366,4.8
-1.374e+01,-366,4.8
-1.373e+01,-366,4.8
-1.371e+01,-364,4.4
-1.370e+01,-368,3.6
-1.368e+01,-368,3.6
-1.366e+01,-366,3.2
-1.365e+01,-366,2.8
-1.363e+01,-366,2.8
-1.362e+01,-366,2.8
-1.360e+01,-362,2.8
-1.358e+01,-366,4
-1.357e+01,-368,4.4
-1.355e+01,-370,5.2
-1.354e+01,-368,5.6
-1.352e+01,-362,4.4
-1.350e+01,-366,3.2
-1.349e+01,-366,2
-1.347e+01,-368,1.6
-1.346e+01,-366,2
-1.344e+01,-366,2.8
-1.342e+01,-364,3.6
-1.341e+01,-366,5.6
-1.339e+01,-368,6.4
-1.338e+01,-366,6.8
-1.336e+01,-366,6
-1.334e+01,-366,4.8
-1.333e+01,-368,3.2
-1.331e+01,-366,2.4
-1.330e+01,-366,1.6
-1.328e+01,-366,0.8
-1.326e+01,-364,0.4
-1.325e+01,-366,1.2
-1.323e+01,-366,2
-1.322e+01,-368,3.2
-1.320e+01,-366,4
-1.318e+01,-366,4
-1.317e+01,-366,4
-1.315e+01,-366,3.6
-1.314e+01,-364,2.8
-1.312e+01,-366,2
-1.310e+01,-368,2.4
-1.309e+01,-366,2.8
-1.307e+01,-368,2.8
-1.306e+01,-366,2.8
-1.304e+01,-366,3.2
-1.302e+01,-366,2.8
-1.301e+01,-366,2.8
-1.299e+01,-366,2
-1.298e+01,-366,1.6
-1.296e+01,-368,1.2
-1.294e+01,-368,1.6
-1.293e+01,-368,1.6
-1.291e+01,-366,2.8
-1.290e+01,-366,3.6
-1.288e+01,-366,4
-1.286e+01,-366,4.4
-1.285e+01,-366,4.4
-1.283e+01,-366,4
-1.282e+01,-366,3.6
-1.280e+01,-366,3.2
-1.278e+01,-366,2.8
-1.277e+01,-366,2.4
-1.275e+01,-366,2
-1.274e+01,-366,2.8
-1.272e+01,-364,2.4
-1.270e+01,-366,3.2
-1.269e+01,-366,3.2
-1.267e+01,-364,3.6
-1.266e+01,-366,3.6
-1.264e+01,-366,3.6
-1.262e+01,-366,3.6
-1.261e+01,-366,3.6
-1.259e+01,-366,4
-1.258e+01,-366,4
-1.256e+01,-364,3.6
-1.254e+01,-368,3.6
-1.253e+01,-366,3.6
-1.251e+01,-366,3.2
-1.250e+01,-368,3.2
-1.248e+01,-366,3.2
-1.246e+01,-366,3.2
-1.245e+01,-366,2.8
-1.243e+01,-366,3.2
-1.242e+01,-366,3.2
-1.240e+01,-364,3.2
-1.238e+01,-366,3.2
-1.237e+01,-366,3.6
-1.235e+01,-364,3.6
-1.234e+01,-368,4
-1.232e+01,-366,3.6
-1.230e+01,-368,3.2
-1.229e+01,-366,2.8
-1.227e+01,-366,2.8
-1.226e+01,-366,2.8
-1.224e+01,-366,2.8
-1.222e+01,-366,2.4
-1.221e+01,-366,2.8
-1.219e+01,-372,3.2
-1.218e+01,-366,2.8
-1.216e+01,-366,3.2
-1.214e+01,-366,2.8
-1.213e+01,-366,3.2
-1.211e+01,-366,3.2
-1.210e+01,-366,3.2
-1.208e+01,-366,2.8
-1.206e+01,-368,3.2
-1.205e+01,-366,2.8
-1.203e+01,-368,3.2
-1.202e+01,-364,2.8
-1.200e+01,-366,2.8
-1.198e+01,-366,2.4
-1.197e+01,-366,1.6
-1.195e+01,-366,1.6
-1.194e+01,-366,1.6
-1.192e+01,-368,1.6
-1.190e+01,-366,1.6
-1.189e+01,-366,1.6
-1.187e+01,-366,1.6
-1.186e+01,-366,2
-1.184e+01,-366,2.4
-1.182e+01,-366,3.2
-1.181e+01,-366,2.8
-1.179e+01,-366,3.6
-1.178e+01,-366,3.2
-1.176e+01,-366,3.2
-1.174e+01,-366,2.8
-1.173e+01,-366,3.6
-1.171e+01,-364,3.6
-1.170e+01,-368,4.4
-1.168e+01,-368,4.4
-1.166e+01,-366,4.8
-1.165e+01,-366,4.4
-1.163e+01,-366,4
-1.162e+01,-366,3.2
-1.160e+01,-368,3.2
-1.158e+01,-366,3.2
-1.157e+01,-366,3.6
-1.155e+01,-366,4.4
-1.154e+01,-364,4.4
-1.152e+01,-366,4.4
-1.150e+01,-366,4
-1.149e+01,-366,4
-1.147e+01,-366,4
-1.146e+01,-366,3.6
-1.144e+01,-368,2.8
-1.142e+01,-366,2
-1.141e+01,-366,1.2
-1.139e+01,-366,1.2
-1.138e+01,-368,1.2
-1.136e+01,-366,1.6
-1.134e+01,-366,2
-1.133e+01,-366,2.8
-1.131e+01,-366,3.6
-1.130e+01,-366,4
-1.128e+01,-368,5.2
-1.126e+01,-366,6
-1.125e+01,-366,7.2
-1.123e+01,-366,6.8
-1.122e+01,-364,6
-1.120e+01,-366,4
-1.118e+01,-366,2
-1.117e+01,-366,-0.4
-1.115e+01,-366,-1.6
-1.114e+01,-366,-0.8
-1.112e+01,-368,0.8
-1.110e+01,-366,2.4
-1.109e+01,-366,4
-1.107e+01,-368,5.2
-1.106e+01,-366,4.4
-1.104e+01,-366,3.2
-1.102e+01,-366,1.2
-1.101e+01,-366,0
-1.099e+01,-366,-0.8
-1.098e+01,-366,0
-1.096e+01,-366,2
-1.094e+01,-366,4.8
-1.093e+01,-366,6.4
-1.091e+01,-364,8
-1.090e+01,-366,7.2
-1.088e+01,-366,5.6
-1.086e+01,-366,3.2
-1.085e+01,-366,1.6
-1.083e+01,-364,0
-1.082e+01,-366,0
-1.080e+01,-368,1.2
-1.078e+01,-368,2
-1.077e+01,-366,3.2
-1.075e+01,-366,3.2
-1.074e+01,-368,2.4
-1.072e+01,-366,1.2
-1.070e+01,-366,0
-1.069e+01,-366,-0.4
-1.067e+01,-364,-0.4
-1.066e+01,-366,0
-1.064e+01,-366,1.6
-1.062e+01,-364,2.4
-1.061e+01,-366,4
-1.059e+01,-366,3.6
-1.058e+01,-366,2.8
-1.056e+01,-366,1.6
-1.054e+01,-366,1.6
-1.053e+01,-368,2
-1.051e+01,-366,4
-1.050e+01,-366,6
-1.048e+01,-362,8.4
-1.046e+01,-366,8.4
-1.045e+01,-366,7.6
-1.043e+01,-366,5.2
-1.042e+01,-366,2
-1.040e+01,-366,-0.4
-1.038e+01,-364,-2
-1.037e+01,-368,-1.6
-1.035e+01,-366,0
-1.034e+01,-364,2.8
-1.032e+01,-366,4.8
-1.030e+01,-366,6
-1.029e+01,-366,6
-1.027e+01,-366,5.2
-1.026e+01,-370,2.8
-1.024e+01,-366,1.2
-1.022e+01,-366,-1.2
-1.021e+01,-366,-2
-1.019e+01,-368,-1.2
-1.018e+01,-366,0.4
-1.016e+01,-366,2
-1.014e+01,-366,3.2
-1.013e+01,-366,3.2
-1.011e+01,-366,2.8
-1.010e+01,-366,2
-1.008e+01,-366,1.6
-1.006e+01,-366,2
-1.005e+01,-364,3.2
-1.003e+01,-366,5.6
-1.002e+01,-366,7.2
-1.000e+01,-368,8.8
-9.984e+00,-368,8.8
-9.968e+00,-366,7.6
-9.952e+00,-364,5.2
-9.936e+00,-366,3.2
-9.920e+00,-366,2.8
-9.904e+00,-366,3.6
-9.888e+00,-366,5.2
-9.872e+00,-366,6.8
-9.856e+00,-366,7.6
-9.840e+00,-366,7.6
-9.824e+00,-364,6
-9.808e+00,-366,3.2
-9.792e+00,-366,0.4
-9.776e+00,-366,-1.6
-9.760e+00,-366,-2
-9.744e+00,-366,-1.6
-9.728e+00,-366,-0.4
-9.712e+00,-366,0.8
-9.696e+00,-368,2
-9.680e+00,-366,2
-9.664e+00,-368,1.2
-9.648e+00,-368,0.4
-9.632e+00,-366,-0.4
-9.616e+00,-366,-0.4
-9.600e+00,-366,1.6
-9.584e+00,-368,2.8
-9.568e+00,-368,4.4
-9.552e+00,-366,4
-9.536e+00,-366,2.8
-9.520e+00,-366,0.8
-9.504e+00,-364,-1.6
-9.488e+00,-366,-2.4
-9.472e+00,-366,-2
-9.456e+00,-366,-0.4
-9.440e+00,-366,1.6
-9.424e+00,-366,3.6
-9.408e+00,-366,4.8
-9.392e+00,-366,4.8
-9.376e+00,-366,4.4
-9.360e+00,-364,3.6
-9.344e+00,-366,2.4
-9.328e+00,-366,2
-9.312e+00,-366,1.6
-9.296e+00,-366,1.6
-9.280e+00,-368,2
-9.264e+00,-366,1.6
-9.248e+00,-366,0.8
-9.232e+00,-366,0.4
-9.216e+00,-366,0
-9.200e+00,-366,0.4
-9.184e+00,-366,1.6
-9.168e+00,-368,2.8
-9.152e+00,-366,3.6
-9.136e+00,-370,4
-9.120e+00,-364,4
-9.104e+00,-366,3.6
-9.088e+00,-366,4
-9.072e+00,-368,3.6
-9.056e+00,-366,4.8
-9.040e+00,-366,5.2
-9.024e+00,-366,6.4
-9.008e+00,-366,6.4
-8.992e+00,-366,6.4
-8.976e+00,-366,5.6
-8.960e+00,-368,4.4
-8.944e+00,-368,2.8
-8.928e+00,-366,1.6
-8.912e+00,-366,1.2
-8.896e+00,-368,1.2
-8.880e+00,-364,2
-8.864e+00,-366,2.4
-8.848e+00,-366,4
-8.832e+00,-366,4
-8.816e+00,-368,4.4
-8.800e+00,-366,4.4
-8.784e+00,-366,4.4
-8.768e+00,-366,3.6
-8.752e+00,-366,3.6
-8.736e+00,-366,3.6
-8.720e+00,-366,4.4
-8.704e+00,-366,4.8
-8.688e+00,-366,6
-8.672e+00,-366,6
-8.656e+00,-366,5.2
-8.640e+00,-366,4.4
-8.624e+00,-368,3.6
-8.608e+00,-368,2.8
-8.592e+00,-366,2.4
-8.576e+00,-366,2.4
-8.560e+00,-368,2.4
-8.544e+00,-364,2.8
-8.528e+00,-366,2
-8.512e+00,-366,1.6
-8.496e+00,-366,1.2
-8.480e+00,-366,0.8
-8.464e+00,-366,0.8
-8.448e+00,-368,1.2
-8.432e+00,-366,1.6
-8.416e+00,-368,2.4
-8.400e+00,-368,2.4
-8.384e+00,-366,2.4
-8.368e+00,-366,1.6
-8.352e+00,-366,2
-8.336e+00,-368,2
-8.320e+00,-366,2
-8.304e+00,-368,2
-8.288e+00,-366,2.4
-8.272e+00,-366,2.4
-8.256e+00,-366,3.2
-8.240e+00,-368,4
-8.224e+00,-368,4.8
-8.208e+00,-368,5.2
-8.192e+00,-366,4.8
-8.176e+00,-366,4
-8.160e+00,-364,2.8
-8.144e+00,-366,2
-8.128e+00,-366,1.2
-8.112e+00,-366,1.6
-8.096e+00,-362,2
-8.080e+00,-366,3.2
-8.064e+00,-366,3.6
-8.048e+00,-366,3.6
-8.032e+00,-366,2.8
-8.016e+00,-368,2.4
-8.000e+00,-366,2
-7.984e+00,-364,2
-7.968e+00,-368,2.4
-7.952e+00,-366,3.2
-7.936e+00,-368,4.4
-7.920e+00,-366,4.8
-7.904e+00,-366,5.6
-7.888e+00,-368,6
-7.872e+00,-366,6
-7.856e+00,-368,4.8
-7.840e+00,-366,4.8
-7.824e+00,-366,3.2
-7.808e+00,-364,2.4
-7.792e+00,-368,1.2
-7.776e+00,-368,1.2
-7.760e+00,-366,1.2
-7.744e+00,-366,1.2
-7.728e+00,-366,1.6
-7.712e+00,-368,2.4
-7.696e+00,-366,3.2
-7.680e+00,-368,2.8
-7.664e+00,-364,3.2
-7.648e+00,-366,3.2
-7.632e+00,-366,2.8
-7.616e+00,-366,2.4
-7.600e+00,-366,2.4
-7.584e+00,-366,2.4
-7.568e+00,-366,2.4
-7.552e+00,-366,2.4
-7.536e+00,-366,2.4
-7.520e+00,-366,2
-7.504e+00,-366,1.6
-7.488e+00,-366,1.2
-7.472e+00,-366,1.6
-7.456e+00,-366,1.6
-7.440e+00,-364,2
-7.424e+00,-364,2.8
-7.408e+00,-366,3.2
-7.392e+00,-366,3.6
-7.376e+00,-366,4
-7.360e+00,-366,4.4
-7.344e+00,-366,4
-7.328e+00,-364,4
-7.312e+00,-366,3.6
-7.296e+00,-366,3.2
-7.280e+00,-366,2.8
-7.264e+00,-366,2.8
-7.248e+00,-366,2.4
-7.232e+00,-366,2
-7.216e+00,-364,0.8
-7.200e+00,-366,0.4
-7.184e+00,-368,0.4
-7.168e+00,-366,2
-7.152e+00,-366,3.2
-7.136e+00,-372,4.8
-7.120e+00,-366,6
-7.104e+00,-366,6.4
-7.088e+00,-366,6.4
-7.072e+00,-366,5.6
-7.056e+00,-364,4.8
-7.040e+00,-366,3.6
-7.024e+00,-366,3.6
-7.008e+00,-366,4
-6.992e+00,-368,4.8
-6.976e+00,-368,5.6
-6.960e+00,-366,6
-6.944e+00,-368,5.6
-6.928e+00,-368,4
-6.912e+00,-366,2.8
-6.896e+00,-368,1.2
-6.880e+00,-366,0.8
-6.864e+00,-370,2
-6.848e+00,-366,3.6
-6.832e+00,-366,5.2
-6.816e+00,-366,6
-6.800e+00,-366,6
-6.784e+00,-366,5.2
-6.768e+00,-364,4
-6.752e+00,-368,3.2
-6.736e+00,-366,3.6
-6.720e+00,-366,4.8
-6.704e+00,-366,6
-6.688e+00,-366,6.8
-6.672e+00,-366,6.4
-6.656e+00,-366,4.8
-6.640e+00,-364,3.2
-6.624e+00,-366,1.2
-6.608e+00,-366,0
-6.592e+00,-364,0
-6.576e+00,-366,0.8
-6.560e+00,-366,2.8
-6.544e+00,-368,4
-6.528e+00,-366,4.8
-6.512e+00,-368,4.8
-6.496e+00,-366,4
-6.480e+00,-366,2.8
-6.464e+00,-364,2
-6.448e+00,-366,2
-6.432e+00,-366,2.4
-6.416e+00,-366,3.2
-6.400e+00,-366,4
-6.384e+00,-368,5.2
-6.368e+00,-366,4.8
-6.352e+00,-366,4.4
-6.336e+00,-368,3.2
-6.320e+00,-366,2.4
-6.304e+00,-366,1.2
-6.288e+00,-366,1.2
-6.272e+00,-368,2
-6.256e+00,-364,3.6
-6.240e+00,-366,5.2
-6.224e+00,-366,6.4
-6.208e+00,-364,6.4
-6.192e+00,-366,5.2
-6.176e+00,-366,2.4
-6.160e+00,-366,0.8
-6.144e+00,-366,0
-6.128e+00,-362,0.8
-6.112e+00,-364,2.4
-6.096e+00,-366,4
-6.080e+00,-362,5.6
-6.064e+00,-366,5.6
-6.048e+00,-366,5.2
-6.032e+00,-366,3.2
-6.016e+00,-366,1.6
-6.000e+00,-366,0.8
-5.984e+00,-366,1.2
-5.968e+00,-368,2
-5.952e+00,-366,3.6
-5.936e+00,-370,4.8
-5.920e+00,-368,5.2
-5.904e+00,-368,4
-5.888e+00,-366,2.4
-5.872e+00,-366,0.8
-5.856e+00,-366,-0.4
-5.840e+00,-368,-0.4
-5.824e+00,-364,0.8
-5.808e+00,-368,2.8
-5.792e+00,-370,4.8
-5.776e+00,-366,6.8
-5.760e+00,-366,7.2
-5.744e+00,-368,7.2
-5.728e+00,-366,6
-5.712e+00,-366,4.4
-5.696e+00,-366,2.8
-5.680e+00,-368,2
-5.664e+00,-366,1.2
-5.648e+00,-366,1.6
-5.632e+00,-366,2
-5.616e+00,-366,2.4
-5.600e+00,-366,2.8
-5.584e+00,-366,2.4
-5.568e+00,-368,2.4
-5.552e+00,-366,3.2
-5.536e+00,-368,3.2
-5.520e+00,-366,4.4
-5.504e+00,-366,5.6
-5.488e+00,-366,6
-5.472e+00,-366,5.6
-5.456e+00,-366,4
-5.440e+00,-366,2.4
-5.424e+00,-364,0
-5.408e+00,-366,-2
-5.392e+00,-366,-2.4
-5.376e+00,-368,-0.4
-5.360e+00,-366,2
-5.344e+00,-366,4.8
-5.328e+00,-368,6
-5.312e+00,-366,7.2
-5.296e+00,-366,6
-5.280e+00,-368,4.4
-5.264e+00,-366,1.6
-5.248e+00,-366,-0.8
-5.232e+00,-366,-0.8
-5.216e+00,-366,0.4
-5.200e+00,-366,3.2
-5.184e+00,-368,6
-5.168e+00,-368,8
-5.152e+00,-368,8.4
-5.136e+00,-370,6.8
-5.120e+00,-366,4.8
-5.104e+00,-368,2
-5.088e+00,-368,-0.4
-5.072e+00,-366,-0.8
-5.056e+00,-372,0.8
-5.040e+00,-366,2.8
-5.024e+00,-368,4.8
-5.008e+00,-366,6.4
-4.992e+00,-366,6.4
-4.976e+00,-366,5.6
-4.960e+00,-368,4
-4.944e+00,-368,2
-4.928e+00,-368,0.4
-4.912e+00,-368,0.4
-4.896e+00,-368,0.8
-4.880e+00,-368,1.6
-4.864e+00,-368,2.8
-4.848e+00,-368,2.4
-4.832e+00,-368,2
-4.816e+00,-366,1.2
-4.800e+00,-368,0.4
-4.784e+00,-368,0.4
-4.768e+00,-368,1.6
-4.752e+00,-370,3.6
-4.736e+00,-370,6
-4.720e+00,-368,8
-4.704e+00,-368,9.2
-4.688e+00,-368,9.2
-4.672e+00,-368,8
-4.656e+00,-368,5.2
-4.640e+00,-368,3.6
-4.624e+00,-370,2
-4.608e+00,-370,1.6
-4.592e+00,-368,2.8
-4.576e+00,-368,3.6
-4.560e+00,-370,5.2
-4.544e+00,-370,5.2
-4.528e+00,-368,5.6
-4.512e+00,-368,4.4
-4.496e+00,-362,4
-4.480e+00,-370,2.8
-4.464e+00,-368,2.4
-4.448e+00,-368,3.2
-4.432e+00,-368,4.4
-4.416e+00,-368,5.2
-4.400e+00,-370,5.6
-4.384e+00,-370,5.6
-4.368e+00,-370,4.8
-4.352e+00,-368,3.2
-4.336e+00,-370,2.4
-4.320e+00,-370,1.6
-4.304e+00,-368,1.6
-4.288e+00,-370,3.2
-4.272e+00,-370,4.4
-4.256e+00,-370,6.4
-4.240e+00,-370,6.8
-4.224e+00,-370,6.8
-4.208e+00,-370,5.6
-4.192e+00,-372,4
-4.176e+00,-370,2.8
-4.160e+00,-372,2.4
-4.144e+00,-370,2.8
-4.128e+00,-370,4.4
-4.112e+00,-368,6
-4.096e+00,-370,7.2
-4.080e+00,-372,7.6
-4.064e+00,-372,7.6
-4.048e+00,-370,6.8
-4.032e+00,-368,5.6
-4.016e+00,-370,4.4
-4.000e+00,-372,4
-3.984e+00,-372,5.2
-3.968e+00,-370,6
-3.952e+00,-370,7.6
-3.936e+00,-370,7.6
-3.920e+00,-374,7.2
-3.904e+00,-372,5.2
-3.888e+00,-372,4
-3.872e+00,-370,1.6
-3.856e+00,-370,0
-3.840e+00,-372,-1.2
-3.824e+00,-370,-1.6
-3.808e+00,-374,-1.2
-3.792e+00,-370,-0.4
-3.776e+00,-370,0.4
-3.760e+00,-372,1.2
-3.744e+00,-370,1.6
-3.728e+00,-370,2.4
-3.712e+00,-372,3.6
-3.696e+00,-372,4
-3.680e+00,-372,4.8
-3.664e+00,-372,4.4
-3.648e+00,-372,4.4
-3.632e+00,-374,3.2
-3.616e+00,-374,3.2
-3.600e+00,-372,2.8
-3.584e+00,-374,3.2
-3.568e+00,-372,3.6
-3.552e+00,-374,4.4
-3.536e+00,-370,4.8
-3.520e+00,-372,5.6
-3.504e+00,-372,6
-3.488e+00,-372,5.6
-3.472e+00,-372,4.8
-3.456e+00,-374,4
-3.440e+00,-374,2.8
-3.424e+00,-374,2.8
-3.408e+00,-372,3.6
-3.392e+00,-372,4.8
-3.376e+00,-372,5.6
-3.360e+00,-374,6.4
-3.344e+00,-376,6.4
-3.328e+00,-372,5.2
-3.312e+00,-372,4
-3.296e+00,-376,2.4
-3.280e+00,-372,2.4
-3.264e+00,-374,2.4
-3.248e+00,-372,4.4
-3.232e+00,-372,6.4
-3.216e+00,-372,8.8
-3.200e+00,-372,9.6
-3.184e+00,-374,8.8
-3.168e+00,-374,6.4
-3.152e+00,-374,4
-3.136e+00,-372,1.2
-3.120e+00,-372,-0.4
-3.104e+00,-374,-0.4
-3.088e+00,-374,0.8
-3.072e+00,-374,2.8
-3.056e+00,-374,4.8
-3.040e+00,-374,6
-3.024e+00,-374,6
-3.008e+00,-372,5.2
-2.992e+00,-374,3.2
-2.976e+00,-374,2.4
-2.960e+00,-370,1.2
-2.944e+00,-374,2.4
-2.928e+00,-374,3.6
-2.912e+00,-374,5.6
-2.896e+00,-376,6.8
-2.880e+00,-374,8
-2.864e+00,-374,8
-2.848e+00,-376,7.2
-2.832e+00,-374,6.4
-2.816e+00,-374,5.2
-2.800e+00,-376,4.4
-2.784e+00,-374,3.6
-2.768e+00,-374,2.8
-2.752e+00,-374,2.8
-2.736e+00,-374,3.6
-2.720e+00,-376,4
-2.704e+00,-376,5.2
-2.688e+00,-374,4.8
-2.672e+00,-374,4.8
-2.656e+00,-374,4.4
-2.640e+00,-374,3.6
-2.624e+00,-374,2.8
-2.608e+00,-374,3.2
-2.592e+00,-374,4
-2.576e+00,-374,6.4
-2.560e+00,-374,8.8
-2.544e+00,-374,11.2
-2.528e+00,-376,12.8
-2.512e+00,-376,12
-2.496e+00,-374,10
-2.480e+00,-376,6.4
-2.464e+00,-376,1.6
-2.448e+00,-378,-2
-2.432e+00,-374,-3.6
-2.416e+00,-380,-3.6
-2.400e+00,-376,-0.8
-2.384e+00,-376,2
-2.368e+00,-376,5.6
-2.352e+00,-374,6.4
-2.336e+00,-376,6.8
-2.320e+00,-376,5.2
-2.304e+00,-376,4
-2.288e+00,-376,2
-2.272e+00,-376,2.4
-2.256e+00,-376,3.6
-2.240e+00,-376,6
-2.224e+00,-374,8.4
-2.208e+00,-376,10
-2.192e+00,-376,10.8
-2.176e+00,-376,10.4
-2.160e+00,-376,8.8
-2.144e+00,-376,7.2
-2.128e+00,-376,6
-2.112e+00,-376,4.8
-2.096e+00,-376,5.2
-2.080e+00,-376,5.6
-2.064e+00,-376,6
-2.048e+00,-380,6.4
-2.032e+00,-376,6.8
-2.016e+00,-378,6.4
-2.000e+00,-378,6
-1.984e+00,-378,4.8
-1.968e+00,-378,3.6
-1.952e+00,-378,2.4
-1.936e+00,-374,1.6
-1.920e+00,-378,1.2
-1.904e+00,-376,2
-1.888e+00,-378,3.6
-1.872e+00,-378,6
-1.856e+00,-378,7.6
-1.840e+00,-378,9.2
-1.824e+00,-374,10
-1.808e+00,-380,9.2
-1.792e+00,-376,8.4
-1.776e+00,-376,7.6
-1.760e+00,-378,6.8
-1.744e+00,-376,6
-1.728e+00,-380,6
-1.712e+00,-378,6.4
-1.696e+00,-378,6.4
-1.680e+00,-378,6
-1.664e+00,-378,4.8
-1.648e+00,-380,3.2
-1.632e+00,-378,2
-1.616e+00,-376,1.6
-1.600e+00,-378,2
-1.584e+00,-378,2.8
-1.568e+00,-378,4.4
-1.552e+00,-378,6
-1.536e+00,-378,6.8
-1.520e+00,-380,7.6
-1.504e+00,-376,7.2
-1.488e+00,-380,7.2
-1.472e+00,-380,6.4
-1.456e+00,-380,6.4
-1.440e+00,-380,6.4
-1.424e+00,-380,6.8
-1.408e+00,-380,6
-1.392e+00,-380,5.2
-1.376e+00,-380,3.2
-1.360e+00,-380,2
-1.344e+00,-380,0.8
-1.328e+00,-380,1.2
-1.312e+00,-378,2.4
-1.296e+00,-378,4
-1.280e+00,-380,5.6
-1.264e+00,-380,6.4
-1.248e+00,-380,5.6
-1.232e+00,-380,3.6
-1.216e+00,-380,2
-1.200e+00,-382,0.4
-1.184e+00,-380,0.4
-1.168e+00,-380,0.8
-1.152e+00,-378,2.8
-1.136e+00,-378,4.8
-1.120e+00,-380,6.8
-1.104e+00,-382,8.4
-1.088e+00,-382,9.6
-1.072e+00,-380,9.6
-1.056e+00,-380,8.8
-1.040e+00,-380,7.2
-1.024e+00,-378,5.2
-1.008e+00,-380,3.2
-9.920e-01,-380,2.4
-9.760e-01,-380,2
-9.600e-01,-380,2.4
-9.440e-01,-380,2.8
