Model,TBS2102B
Firmware Version,v1.32.139

Point Format,Y,
-1.442e+01,-448,-4
-1.440e+01,-452,-4.6
-1.438e+01,-452,-5
-1.437e+01,-448,-4.6
-1.435e+01,-452,-3.8
-1.434e+01,-444,-2.6
-1.432e+01,-452,-2
-1.430e+01,-452,-2
-1.429e+01,-452,-2.6
-1.427e+01,-452,-4
-1.426e+01,-452,-5.2
-1.424e+01,-452,-6.2
-1.422e+01,-452,-6.2
-1.421e+01,-452,-5.6
-1.419e+01,-452,-4.4
-1.418e+01,-452,-3.4
-1.416e+01,-456,-2.2
-1.414e+01,-452,-1.6
-1.413e+01,-456,-1.4
-1.411e+01,-452,-1.8
-1.410e+01,-452,-2.4
-1.408e+01,-452,-3
-1.406e+01,-456,-3.6
-1.405e+01,-456,-3.8
-1.403e+01,-456,-3.8
-1.402e+01,-456,-3.8
-1.400e+01,-452,-3.8
-1.398e+01,-452,-3.8
-1.397e+01,-456,-3.8
-1.395e+01,-452,-3.6
-1.394e+01,-452,-3.6
-1.392e+01,-456,-3.8
-1.390e+01,-456,-4.4
-1.389e+01,-452,-4.8
-1.387e+01,-456,-5
-1.386e+01,-456,-4.8
-1.384e+01,-456,-4.4
-1.382e+01,-456,-3.6
-1.381e+01,-456,-3.2
-1.379e+01,-456,-2.6
-1.378e+01,-456,-2.4
-1.376e+01,-456,-2
-1.374e+01,-456,-2
-1.373e+01,-456,-2.2
-1.371e+01,-456,-2.2
-1.370e+01,-456,-2.8
-1.368e+01,-452,-3
-1.366e+01,-460,-3.4
-1.365e+01,-456,-3.8
-1.363e+01,-456,-4.6
-1.362e+01,-456,-5
-1.360e+01,-456,-5.8
-1.358e+01,-456,-5.8
-1.357e+01,-456,-5.8
-1.355e+01,-456,-5.2
-1.354e+01,-456,-4.8
-1.352e+01,-460,-4
-1.350e+01,-456,-3.2
-1.349e+01,-456,-2.4
-1.347e+01,-456,-2
-1.346e+01,-460,-1.8
-1.344e+01,-460,-2
-1.342e+01,-460,-2.6
-1.341e+01,-456,-3.2
-1.339e+01,-460,-4
-1.338e+01,-460,-4.6
-1.336e+01,-456,-4.8
-1.334e+01,-460,-4.4
-1.333e+01,-460,-3.6
-1.331e+01,-456,-2.2
-1.330e+01,-460,-1
-1.328e+01,-460,0
-1.326e+01,-460,-0.2
-1.325e+01,-460,-0.4
-1.323e+01,-460,-1.2
-1.322e+01,-464,-2
-1.320e+01,-456,-2.8
-1.318e+01,-460,-3.2
-1.317e+01,-460,-3.2
-1.315e+01,-460,-2.6
-1.314e+01,-464,-2.2
-1.312e+01,-460,-1.8
-1.310e+01,-460,-1.4
-1.309e+01,-460,-1.4
-1.307e+01,-460,-1.6
-1.306e+01,-460,-2.2
-1.304e+01,-460,-3
-1.302e+01,-460,-4
-1.301e+01,-460,-4.8
-1.299e+01,-460,-5.6
-1.298e+01,-460,-6
-1.296e+01,-464,-6.2
-1.294e+01,-460,-5.4
-1.293e+01,-460,-4.8
-1.291e+01,-464,-4
-1.290e+01,-460,-3.8
-1.288e+01,-460,-3.2
-1.286e+01,-460,-3.2
-1.285e+01,-460,-3
-1.283e+01,-460,-2.8
-1.282e+01,-464,-2.8
-1.280e+01,-460,-3
-1.278e+01,-456,-3.2
-1.277e+01,-460,-3
-1.275e+01,-468,-3.2
-1.274e+01,-464,-3
-1.272e+01,-464,-3
-1.270e+01,-460,-3.4
-1.269e+01,-464,-4
-1.267e+01,-464,-4.2
-1.266e+01,-464,-4.6
-1.264e+01,-464,-4.8
-1.262e+01,-464,-5
-1.261e+01,-464,-4.6
-1.259e+01,-464,-4.4
-1.258e+01,-464,-3.6
-1.256e+01,-464,-3.6
-1.254e+01,-464,-3.8
-1.253e+01,-464,-4.4
-1.251e+01,-464,-5.2
-1.250e+01,-464,-5.4
-1.248e+01,-464,-5.4
-1.246e+01,-464,-4.8
-1.245e+01,-464,-4
-1.243e+01,-460,-3.2
-1.242e+01,-464,-2.6
-1.240e+01,-464,-2.2
-1.238e+01,-464,-2.4
-1.237e+01,-464,-2
-1.235e+01,-464,-2.4
-1.234e+01,-464,-2.2
-1.232e+01,-464,-2.2
-1.230e+01,-464,-1.8
-1.229e+01,-468,-1.6
-1.227e+01,-464,-1.6
-1.226e+01,-468,-2.2
-1.224e+01,-464,-2.8
-1.222e+01,-464,-3.2
-1.221e+01,-464,-2.8
-1.219e+01,-464,-2.2
-1.218e+01,-468,-1.4
-1.216e+01,-464,-0.8
-1.214e+01,-464,-0.4
-1.213e+01,-468,-0.4
-1.211e+01,-464,-1.2
-1.210e+01,-468,-2
-1.208e+01,-468,-3.4
-1.206e+01,-464,-4
-1.205e+01,-464,-3.8
-1.203e+01,-464,-2.8
-1.202e+01,-464,-1.8
-1.200e+01,-468,-0.2
-1.198e+01,-464,0.6
-1.197e+01,-468,0.8
-1.195e+01,-464,-0.2
-1.194e+01,-460,-1.6
-1.192e+01,-468,-3.2
-1.190e+01,-464,-4.6
-1.189e+01,-468,-5.4
-1.187e+01,-468,-5.4
-1.186e+01,-468,-4.8
-1.184e+01,-468,-4
-1.182e+01,-464,-2.6
-1.181e+01,-468,-1.4
-1.179e+01,-468,-0.2
-1.178e+01,-468,-0.2
-1.176e+01,-468,-0.4
-1.174e+01,-468,-1.4
-1.173e+01,-468,-2
-1.171e+01,-468,-2.4
-1.170e+01,-464,-2.2
-1.168e+01,-464,-1.6
-1.166e+01,-468,-1
-1.165e+01,-468,-0.6
-1.163e+01,-468,-0.8
-1.162e+01,-468,-1.4
-1.160e+01,-472,-2.2
-1.158e+01,-464,-3.2
-1.157e+01,-468,-4
-1.155e+01,-468,-4.6
-1.154e+01,-468,-5.4
-1.152e+01,-468,-5.8
-1.150e+01,-464,-6.2
-1.149e+01,-464,-5.6
-1.147e+01,-468,-4.8
-1.146e+01,-468,-3.2
-1.144e+01,-468,-2
-1.142e+01,-468,-0.4
-1.141e+01,-468,0.2
-1.139e+01,-468,0.6
-1.138e+01,-468,-0.2
-1.136e+01,-468,-1
-1.134e+01,-468,-2.2
-1.133e+01,-468,-3.2
-1.131e+01,-468,-3.8
-1.130e+01,-464,-3.6
-1.128e+01,-464,-3.4
-1.126e+01,-468,-2.4
-1.125e+01,-468,-1.4
-1.123e+01,-468,-0.8
-1.122e+01,-472,-0.6
-1.120e+01,-468,-0.6
-1.118e+01,-464,-0.8
-1.117e+01,-468,-1.6
-1.115e+01,-468,-2
-1.114e+01,-468,-2.8
-1.112e+01,-472,-3.2
-1.110e+01,-472,-3.4
-1.109e+01,-468,-3.4
-1.107e+01,-468,-3.2
-1.106e+01,-468,-2.4
-1.104e+01,-468,-2.2
-1.102e+01,-468,-1.8
-1.101e+01,-472,-2
-1.099e+01,-472,-2
-1.098e+01,-468,-2.4
-1.096e+01,-464,-2.6
-1.094e+01,-472,-2.6
-1.093e+01,-472,-2.6
-1.091e+01,-472,-2
-1.090e+01,-472,-1.8
-1.088e+01,-472,-1
-1.086e+01,-472,-0.8
-1.085e+01,-468,-0.2
-1.083e+01,-472,-0.4
-1.082e+01,-472,-0.6
-1.080e+01,-472,-1.6
-1.078e+01,-472,-2.2
-1.077e+01,-472,-3.2
-1.075e+01,-472,-3.8
-1.074e+01,-468,-4.6
-1.072e+01,-468,-5
-1.070e+01,-472,-5
-1.069e+01,-472,-4.8
-1.067e+01,-468,-4.2
-1.066e+01,-472,-3.6
-1.064e+01,-472,-2.8
-1.062e+01,-472,-2.4
-1.061e+01,-468,-2
-1.059e+01,-472,-2.2
-1.058e+01,-468,-2.2
-1.056e+01,-472,-2.6
-1.054e+01,-472,-2.4
-1.053e+01,-472,-2.6
-1.051e+01,-472,-2
-1.050e+01,-468,-1.6
-1.048e+01,-472,-1.2
-1.046e+01,-472,-1
-1.045e+01,-472,-0.8
-1.043e+01,-472,-0.8
-1.042e+01,-472,-0.8
-1.040e+01,-472,-0.8
-1.038e+01,-472,-1.2
-1.037e+01,-472,-1.4
-1.035e+01,-472,-1.8
-1.034e+01,-472,-1.8
-1.032e+01,-476,-1.6
-1.030e+01,-472,-1
-1.029e+01,-472,-0.8
-1.027e+01,-472,-0.6
-1.026e+01,-472,-0.8
-1.024e+01,-476,-1
-1.022e+01,-472,-1.8
-1.021e+01,-472,-2.2
-1.019e+01,-472,-3
-1.018e+01,-472,-3.2
-1.016e+01,-472,-3.8
-1.014e+01,-472,-3.8
-1.013e+01,-472,-3.6
-1.011e+01,-472,-3.4
-1.010e+01,-472,-3.2
-1.008e+01,-472,-3.2
-1.006e+01,-472,-3.6
-1.005e+01,-472,-3.8
-1.003e+01,-472,-4.2
-1.002e+01,-472,-4.4
-1.000e+01,-476,-3.8
-9.984e+00,-476,-2.6
-9.968e+00,-472,-1
-9.952e+00,-472,0.2
-9.936e+00,-472,1.6
-9.920e+00,-472,2.2
-9.904e+00,-472,2.4
-9.888e+00,-476,1.4
-9.872e+00,-472,0.4
-9.856e+00,-472,-0.8
-9.840e+00,-476,-1.6
-9.824e+00,-472,-2.4
-9.808e+00,-472,-2.6
-9.792e+00,-476,-2.6
-9.776e+00,-476,-2.6
-9.760e+00,-476,-2.8
-9.744e+00,-476,-3.2
-9.728e+00,-476,-3.2
-9.712e+00,-476,-3.6
-9.696e+00,-476,-3.8
-9.680e+00,-472,-4.2
-9.664e+00,-476,-3.8
-9.648e+00,-476,-3.2
-9.632e+00,-476,-1.8
-9.616e+00,-476,-0.8
-9.600e+00,-476,0.2
-9.584e+00,-476,0.2
-9.568e+00,-476,0
-9.552e+00,-472,-1
-9.536e+00,-468,-1.4
-9.520e+00,-476,-2
-9.504e+00,-476,-2.2
-9.488e+00,-476,-2
-9.472e+00,-476,-1.4
-9.456e+00,-472,-0.8
-9.440e+00,-472,-0.4
-9.424e+00,-476,-0.4
-9.408e+00,-476,-1
-9.392e+00,-472,-1.4
-9.376e+00,-476,-2.2
-9.360e+00,-472,-2.6
-9.344e+00,-476,-3
-9.328e+00,-476,-2.8
-9.312e+00,-476,-2.8
-9.296e+00,-472,-2
-9.280e+00,-476,-1.6
-9.264e+00,-480,-1
-9.248e+00,-476,-0.8
-9.232e+00,-476,-0.4
-9.216e+00,-476,-0.4
-9.200e+00,-472,-0.6
-9.184e+00,-476,-1
-9.168e+00,-476,-1.2
-9.152e+00,-476,-1.2
-9.136e+00,-476,-1
-9.120e+00,-480,-0.6
-9.104e+00,-476,-0.4
-9.088e+00,-476,0
-9.072e+00,-476,-0.4
-9.056e+00,-476,-0.4
-9.040e+00,-476,-0.8
-9.024e+00,-476,-1.2
-9.008e+00,-476,-2.2
-8.992e+00,-472,-2.6
-8.976e+00,-476,-3.2
-8.960e+00,-476,-3
-8.944e+00,-476,-3
-8.928e+00,-476,-2.6
-8.912e+00,-476,-3
-8.896e+00,-476,-3.2
-8.880e+00,-476,-3.6
-8.864e+00,-476,-4
-8.848e+00,-476,-4.4
-8.832e+00,-480,-4.6
-8.816e+00,-476,-4.2
-8.800e+00,-476,-3.8
-8.784e+00,-480,-3.2
-8.768e+00,-472,-2.6
-8.752e+00,-472,-1.6
-8.736e+00,-476,-1
-8.720e+00,-476,-0.6
-8.704e+00,-476,-1
-8.688e+00,-480,-1.4
-8.672e+00,-472,-2.2
-8.656e+00,-480,-3
-8.640e+00,-480,-3.6
-8.624e+00,-480,-3.6
-8.608e+00,-480,-3.2
-8.592e+00,-476,-2.4
-8.576e+00,-476,-2
-8.560e+00,-476,-1.8
-8.544e+00,-480,-2
-8.528e+00,-476,-2.4
-8.512e+00,-476,-2.8
-8.496e+00,-480,-3
-8.480e+00,-480,-3
-8.464e+00,-476,-2.6
-8.448e+00,-480,-1.8
-8.432e+00,-480,-1.2
-8.416e+00,-480,-0.8
-8.400e+00,-480,-0.8
-8.384e+00,-480,-0.6
-8.368e+00,-480,-1.2
-8.352e+00,-480,-1.6
-8.336e+00,-480,-2
-8.320e+00,-476,-2.2
-8.304e+00,-480,-2.4
-8.288e+00,-476,-2.6
-8.272e+00,-480,-2.6
-8.256e+00,-480,-2.6
-8.240e+00,-480,-2.8
-8.224e+00,-480,-2.6
-8.208e+00,-480,-2.4
-8.192e+00,-480,-2.8
-8.176e+00,-480,-2.8
-8.160e+00,-480,-2.8
-8.144e+00,-480,-2.6
-8.128e+00,-480,-2.2
-8.112e+00,-476,-1.6
-8.096e+00,-480,-1.4
-8.080e+00,-480,-1.4
-8.064e+00,-480,-1.6
-8.048e+00,-476,-2
-8.032e+00,-480,-2.2
-8.016e+00,-480,-2.2
-8.000e+00,-480,-2.2
-7.984e+00,-480,-2
-7.968e+00,-480,-1.8
-7.952e+00,-484,-2
-7.936e+00,-480,-2.2
-7.920e+00,-480,-2.8
-7.904e+00,-480,-3
-7.888e+00,-480,-3.2
-7.872e+00,-476,-3
-7.856e+00,-480,-3
-7.840e+00,-480,-2.2
-7.824e+00,-480,-1.8
-7.808e+00,-480,-1.4
-7.792e+00,-480,-1.6
-7.776e+00,-480,-1.8
-7.760e+00,-480,-2.2
-7.744e+00,-480,-2.2
-7.728e+00,-480,-2.6
-7.712e+00,-480,-2.6
-7.696e+00,-484,-2.6
-7.680e+00,-480,-2
-7.664e+00,-480,-1.4
-7.648e+00,-480,-1
-7.632e+00,-484,-1.6
-7.616e+00,-484,-2.4
-7.600e+00,-480,-3
-7.584e+00,-480,-3.6
-7.568e+00,-480,-3.8
-7.552e+00,-480,-3.6
-7.536e+00,-480,-2.6
-7.520e+00,-484,-1.6
-7.504e+00,-484,-0.6
-7.488e+00,-484,-0.6
-7.472e+00,-484,-0.8
-7.456e+00,-484,-1.6
-7.440e+00,-484,-2.6
-7.424e+00,-484,-3.6
-7.408e+00,-484,-4.2
-7.392e+00,-484,-4.2
-7.376e+00,-484,-3.4
-7.360e+00,-484,-2.8
-7.344e+00,-484,-2.4
-7.328e+00,-484,-2.6
-7.312e+00,-480,-3
-7.296e+00,-484,-3.6
-7.280e+00,-484,-4.4
-7.264e+00,-484,-5
-7.248e+00,-484,-5.6
-7.232e+00,-484,-5.4
-7.216e+00,-484,-4.6
-7.200e+00,-480,-3
-7.184e+00,-484,-1.6
-7.168e+00,-484,0
-7.152e+00,-484,1.2
-7.136e+00,-488,1.6
-7.120e+00,-480,1.8
-7.104e+00,-484,1.6
-7.088e+00,-484,1
-7.072e+00,-484,0.6
-7.056e+00,-484,0
-7.040e+00,-484,-0.4
-7.024e+00,-484,-0.8
-7.008e+00,-480,-1.2
-6.992e+00,-484,-1.6
-6.976e+00,-484,-2.4
-6.960e+00,-484,-2.8
-6.944e+00,-484,-3.4
-6.928e+00,-484,-3.6
-6.912e+00,-484,-3.8
-6.896e+00,-484,-3.6
-6.880e+00,-480,-3.4
-6.864e+00,-488,-3.2
-6.848e+00,-484,-3.8
-6.832e+00,-484,-3.8
-6.816e+00,-484,-3.8
-6.800e+00,-488,-3.4
-6.784e+00,-488,-3.2
-6.768e+00,-488,-2.8
-6.752e+00,-484,-2.2
-6.736e+00,-480,-1.2
-6.720e+00,-488,-0.6
-6.704e+00,-484,-0.4
-6.688e+00,-484,-0.6
-6.672e+00,-488,-1.6
-6.656e+00,-488,-2.4
-6.640e+00,-484,-2.8
-6.624e+00,-488,-2.6
-6.608e+00,-488,-2.2
-6.592e+00,-488,-1.4
-6.576e+00,-488,-1
-6.560e+00,-488,-0.4
-6.544e+00,-488,-0.8
-6.528e+00,-484,-1.4
-6.512e+00,-488,-2.4
-6.496e+00,-488,-3.6
-6.480e+00,-488,-5
-6.464e+00,-488,-5.4
-6.448e+00,-488,-5.4
-6.432e+00,-488,-4.8
-6.416e+00,-488,-3.8
-6.400e+00,-488,-2.4
-6.384e+00,-488,-1.4
-6.368e+00,-488,-1
-6.352e+00,-488,-1.4
-6.336e+00,-488,-2
-6.320e+00,-488,-2.4
-6.304e+00,-488,-2.8
-6.288e+00,-488,-2.4
-6.272e+00,-492,-2.2
-6.256e+00,-488,-1
-6.240e+00,-488,-0.6
-6.224e+00,-488,0
-6.208e+00,-488,-0.4
-6.192e+00,-488,-0.8
-6.176e+00,-488,-1.8
-6.160e+00,-488,-2.4
-6.144e+00,-488,-3
-6.128e+00,-488,-2.8
-6.112e+00,-492,-2
-6.096e+00,-488,-1
-6.080e+00,-488,0
-6.064e+00,-484,0
-6.048e+00,-492,-0.6
-6.032e+00,-488,-1.8
-6.016e+00,-488,-3.2
-6.000e+00,-488,-4.6
-5.984e+00,-488,-5
-5.968e+00,-488,-5.2
-5.952e+00,-488,-4.2
-5.936e+00,-492,-3.4
-5.920e+00,-488,-2.2
-5.904e+00,-488,-1.8
-5.888e+00,-488,-1
-5.872e+00,-488,-1.2
-5.856e+00,-492,-1.6
-5.840e+00,-488,-2.4
-5.824e+00,-488,-2.8
-5.808e+00,-492,-3.4
-5.792e+00,-492,-3.4
-5.776e+00,-492,-2.8
-5.760e+00,-492,-2.4
-5.744e+00,-492,-1.4
-5.728e+00,-488,-0.8
-5.712e+00,-492,0
-5.696e+00,-492,0.4
-5.680e+00,-492,0.8
-5.664e+00,-488,0.6
-5.648e+00,-492,0.2
-5.632e+00,-492,-0.8
-5.616e+00,-492,-1.6
-5.600e+00,-492,-2.6
-5.584e+00,-492,-2.8
-5.568e+00,-492,-3
-5.552e+00,-492,-2.4
-5.536e+00,-488,-1.4
-5.520e+00,-492,-0.8
-5.504e+00,-492,-0.6
-5.488e+00,-492,-1
-5.472e+00,-488,-2
-5.456e+00,-488,-3
-5.440e+00,-492,-3.4
-5.424e+00,-492,-2.8
-5.408e+00,-492,-1
-5.392e+00,-492,1
-5.376e+00,-492,3.6
-5.360e+00,-492,5.8
-5.344e+00,-492,7.6
-5.328e+00,-492,8
-5.312e+00,-488,7.4
-5.296e+00,-492,5.2
-5.280e+00,-488,2.4
-5.264e+00,-492,-0.4
-5.248e+00,-488,-2.8
-5.232e+00,-496,-4
-5.216e+00,-492,-4
-5.200e+00,-492,-2.8
-5.184e+00,-488,-1.2
-5.168e+00,-492,0.2
-5.152e+00,-496,0.4
-5.136e+00,-492,-0.4
-5.120e+00,-492,-2.6
-5.104e+00,-496,-5
-5.088e+00,-492,-7.2
-5.072e+00,-492,-8
-5.056e+00,-496,-7.6
-5.040e+00,-496,-6
-5.024e+00,-492,-4
-5.008e+00,-492,-2.6
-4.992e+00,-496,-2.2
-4.976e+00,-496,-2.6
-4.960e+00,-492,-4.4
-4.944e+00,-492,-6.4
-4.928e+00,-496,-8.4
-4.912e+00,-496,-9.8
-4.896e+00,-492,-10.2
-4.880e+00,-492,-9.4
-4.864e+00,-492,-7.6
-4.848e+00,-492,-6
-4.832e+00,-496,-4.2
-4.816e+00,-496,-2.8
-4.800e+00,-492,-1.6
-4.784e+00,-496,-1.4
-4.768e+00,-496,-1.2
-4.752e+00,-492,-2
-4.736e+00,-488,-2.2
-4.720e+00,-492,-2.6
-4.704e+00,-492,-2.4
-4.688e+00,-496,-2
-4.672e+00,-496,-1.2
-4.656e+00,-496,-0.8
-4.640e+00,-496,-0.6
-4.624e+00,-496,-1
-4.608e+00,-496,-1.2
-4.592e+00,-496,-1.2
-4.576e+00,-496,-1.2
-4.560e+00,-496,-1.2
-4.544e+00,-496,-1.2
-4.528e+00,-496,-0.6
-4.512e+00,-492,-0.2
-4.496e+00,-492,0.4
-4.480e+00,-492,0.6
-4.464e+00,-488,1
-4.448e+00,-496,0.6
-4.432e+00,-496,0.4
-4.416e+00,-492,-0.8
-4.400e+00,-492,-1.2
-4.384e+00,-496,-1.4
-4.368e+00,-492,-1.4
-4.352e+00,-492,-1.4
-4.336e+00,-492,-1.4
-4.320e+00,-492,-1.2
-4.304e+00,-492,-0.2
-4.288e+00,-492,0.4
-4.272e+00,-496,1
-4.256e+00,-492,1.4
-4.240e+00,-492,1
-4.224e+00,-496,0.4
-4.208e+00,-492,-0.6
-4.192e+00,-496,-0.8
-4.176e+00,-492,-1.2
-4.160e+00,-496,-0.6
-4.144e+00,-496,0
-4.128e+00,-492,0.4
-4.112e+00,-492,0.6
-4.096e+00,-496,0.4
-4.080e+00,-496,-0.2
-4.064e+00,-492,-0.6
-4.048e+00,-496,-1.6
-4.032e+00,-492,-1.8
-4.016e+00,-496,-1.8
-4.000e+00,-496,-1.6
-3.984e+00,-496,-1.2
-3.968e+00,-492,-0.8
-3.952e+00,-492,-0.6
-3.936e+00,-496,-1
-3.920e+00,-496,-1.6
-3.904e+00,-492,-1.8
-3.888e+00,-496,-2
-3.872e+00,-492,-2.4
-3.856e+00,-496,-2.2
-3.840e+00,-496,-2.4
-3.824e+00,-496,-1.8
-3.808e+00,-492,-1.6
-3.792e+00,-492,-1
-3.776e+00,-492,-0.6
-3.760e+00,-492,0
-3.744e+00,-496,0
-3.728e+00,-496,0
-3.712e+00,-496,-0.2
-3.696e+00,-492,-0.4
-3.680e+00,-492,-0.6
-3.664e+00,-492,-0.4
-3.648e+00,-496,-0.2
-3.632e+00,-492,-0.2
-3.616e+00,-492,0
-3.600e+00,-496,-0.2
-3.584e+00,-496,-0.2
-3.568e+00,-492,-0.8
-3.552e+00,-488,-1
-3.536e+00,-492,-1.4
-3.520e+00,-492,-1.2
-3.504e+00,-496,-1
-3.488e+00,-492,-0.4
-3.472e+00,-496,0.2
-3.456e+00,-492,0.8
-3.440e+00,-492,0.4
-3.424e+00,-492,-0.2
-3.408e+00,-496,-0.8
-3.392e+00,-496,-1.2
-3.376e+00,-496,-1.6
-3.360e+00,-496,-1.6
-3.344e+00,-496,-1.2
-3.328e+00,-496,-0.8
-3.312e+00,-492,0.2
-3.296e+00,-492,0.8
-3.280e+00,-492,1
-3.264e+00,-496,0.6
-3.248e+00,-492,0.2
-3.232e+00,-492,-1
-3.216e+00,-492,-1.6
-3.200e+00,-496,-2.2
-3.184e+00,-492,-2.2
-3.168e+00,-496,-2
-3.152e+00,-496,-1.6
-3.136e+00,-496,-1.4
-3.120e+00,-492,-0.8
-3.104e+00,-496,0.2
-3.088e+00,-496,0.8
-3.072e+00,-492,0.6
-3.056e+00,-496,0.6
-3.040e+00,-492,0.2
-3.024e+00,-496,-0.2
-3.008e+00,-496,-0.4
-2.992e+00,-496,-0.8
-2.976e+00,-496,-0.8
-2.960e+00,-496,-1
-2.944e+00,-500,-0.4
-2.928e+00,-496,0
-2.912e+00,-492,0.2
-2.896e+00,-492,-0.2
-2.880e+00,-496,-0.4
-2.864e+00,-492,-0.6
-2.848e+00,-496,-0.6
-2.832e+00,-492,-0.6
-2.816e+00,-496,0.4
-2.800e+00,-496,1.4
-2.784e+00,-496,2.6
-2.768e+00,-496,3.2
-2.752e+00,-496,3.4
-2.736e+00,-496,3
-2.720e+00,-496,2.2
-2.704e+00,-496,1.4
-2.688e+00,-492,0.6
-2.672e+00,-492,0.4
-2.656e+00,-496,0.2
-2.640e+00,-496,0.6
-2.624e+00,-496,0.6
-2.608e+00,-496,0.6
-2.592e+00,-492,-0.4
-2.576e+00,-496,-0.8
-2.560e+00,-496,-1.6
-2.544e+00,-496,-2
-2.528e+00,-496,-2
-2.512e+00,-496,-1.8
-2.496e+00,-496,-1.6
-2.480e+00,-496,-0.8
-2.464e+00,-492,0
-2.448e+00,-496,0.4
-2.432e+00,-496,0.4
-2.416e+00,-496,0
-2.400e+00,-492,-0.4
-2.384e+00,-496,-0.8
-2.368e+00,-496,-1
-2.352e+00,-492,-1
-2.336e+00,-496,-0.8
-2.320e+00,-496,-0.8
-2.304e+00,-496,-0.6
-2.288e+00,-496,-0.8
-2.272e+00,-496,-0.8
-2.256e+00,-496,-1.2
-2.240e+00,-496,-1.4
-2.224e+00,-496,-1.6
-2.208e+00,-496,-1.4
-2.192e+00,-492,-1
-2.176e+00,-496,-0.6
-2.160e+00,-492,-0.4
-2.144e+00,-496,-0.6
-2.128e+00,-496,-1.2
-2.112e+00,-496,-2.2
-2.096e+00,-496,-3
-2.080e+00,-496,-3.8
-2.064e+00,-496,-4
-2.048e+00,-500,-4.2
-2.032e+00,-496,-3.2
-2.016e+00,-496,-2.4
-2.000e+00,-496,-1.4
-1.984e+00,-500,-0.8
-1.968e+00,-496,-0.6
-1.952e+00,-496,-0.8
-1.936e+00,-496,-1.4
-1.920e+00,-500,-1.8
-1.904e+00,-492,-1.6
-1.888e+00,-500,-1.2
-1.872e+00,-496,-1
-1.856e+00,-500,-1
-1.840e+00,-500,-1.4
-1.824e+00,-500,-1.2
-1.808e+00,-496,-1.2
