# ADC counts, event no., timestamp, absolute time
2.700000000000000000e+01, 5.260000000000000000e+02, 6.384000000000000000e+03, 2.943562141600000000e+10
3.628000000000000000e+03, 5.270000000000000000e+02, 1.464000000000000000e+03, 2.957300692000000000e+10
9.097000000000000000e+03, 5.280000000000000000e+02, 1.472000000000000000e+03, 2.972023812000000000e+10
1.300000000000000000e+01, 5.290000000000000000e+02, 1.928000000000000000e+03, 2.993814559200000000e+10
2.699000000000000000e+03, 5.300000000000000000e+02, 1.440000000000000000e+03, 2.994129546400000000e+10
2.200000000000000000e+01, 5.310000000000000000e+02, 2.448000000000000000e+03, 3.004853895200000000e+10
2.300000000000000000e+01, 5.320000000000000000e+02, 7.680000000000000000e+03, 3.009388612000000000e+10
1.700000000000000000e+01, 5.330000000000000000e+02, 5.840000000000000000e+03, 3.019721906400000000e+10
1.100000000000000000e+01, 5.340000000000000000e+02, 1.256000000000000000e+03, 3.035213109600000000e+10
2.800000000000000000e+01, 5.350000000000000000e+02, 6.992000000000000000e+03, 3.035619954400000000e+10
1.000000000000000000e+01, 5.360000000000000000e+02, 4.000000000000000000e+02, 3.056423396000000000e+10
5.227000000000000000e+03, 5.370000000000000000e+02, 1.432000000000000000e+03, 3.058378925600000000e+10
5.743000000000000000e+03, 5.380000000000000000e+02, 1.400000000000000000e+03, 3.078722388000000000e+10
1.600000000000000000e+01, 5.390000000000000000e+02, 5.840000000000000000e+02, 3.111451160800000000e+10
1.200000000000000000e+01, 5.400000000000000000e+02, 6.160000000000000000e+03, 3.148257319200000000e+10
3.300000000000000000e+01, 5.410000000000000000e+02, 6.168000000000000000e+03, 3.183186498400000000e+10
2.900000000000000000e+01, 5.420000000000000000e+02, 6.728000000000000000e+03, 3.197071842400000000e+10
3.800000000000000000e+01, 5.430000000000000000e+02, 4.664000000000000000e+03, 3.208383696800000000e+10
1.500000000000000000e+01, 5.440000000000000000e+02, 7.688000000000000000e+03, 3.222967871200000000e+10
2.700000000000000000e+01, 5.450000000000000000e+02, 6.864000000000000000e+03, 3.245463450400000000e+10
5.235000000000000000e+03, 5.460000000000000000e+02, 1.432000000000000000e+03, 3.263883168800000000e+10
2.000000000000000000e+01, 5.470000000000000000e+02, 1.600000000000000000e+02, 3.265012920800000000e+10
2.536000000000000000e+03, 5.480000000000000000e+02, 1.264000000000000000e+03, 3.287244464800000000e+10
5.599000000000000000e+03, 5.490000000000000000e+02, 1.432000000000000000e+03, 3.363293909600000000e+10
4.300000000000000000e+01, 5.500000000000000000e+02, 2.872000000000000000e+03, 3.370176672800000000e+10
2.100000000000000000e+01, 5.510000000000000000e+02, 6.456000000000000000e+03, 3.385912212000000000e+10
3.025000000000000000e+03, 5.520000000000000000e+02, 1.376000000000000000e+03, 3.403884840800000000e+10
2.400000000000000000e+01, 5.530000000000000000e+02, 1.328000000000000000e+03, 3.409445426400000000e+10
3.406000000000000000e+03, 5.540000000000000000e+02, 1.432000000000000000e+03, 3.410404917600000000e+10
3.065000000000000000e+03, 5.550000000000000000e+02, 1.368000000000000000e+03, 3.412916429600000000e+10
3.900000000000000000e+01, 5.560000000000000000e+02, 2.312000000000000000e+03, 1.765232472800000000e+10
2.000000000000000000e+01, 5.570000000000000000e+02, 1.512000000000000000e+03, 1.771083332000000000e+10
5.300000000000000000e+01, 5.580000000000000000e+02, 1.840000000000000000e+02, 1.814436709600000000e+10
6.058000000000000000e+03, 5.590000000000000000e+02, 1.408000000000000000e+03, 1.828922986400000000e+10
7.448000000000000000e+03, 5.600000000000000000e+02, 1.416000000000000000e+03, 1.850113448800000000e+10
4.305000000000000000e+03, 5.610000000000000000e+02, 1.432000000000000000e+03, 1.879918892000000000e+10
3.181000000000000000e+03, 5.620000000000000000e+02, 1.448000000000000000e+03, 1.882959135200000000e+10
3.073000000000000000e+03, 5.630000000000000000e+02, 1.384000000000000000e+03, 1.888391666400000000e+10
3.300000000000000000e+01, 5.640000000000000000e+02, 6.600000000000000000e+03, 1.890230205600000000e+10
3.233000000000000000e+03, 5.650000000000000000e+02, 1.392000000000000000e+03, 1.898346260000000000e+10
2.900000000000000000e+01, 5.660000000000000000e+02, 7.472000000000000000e+03, 1.933749104800000000e+10
1.900000000000000000e+01, 5.670000000000000000e+02, 6.696000000000000000e+03, 1.948276904800000000e+10
1.500000000000000000e+01, 5.680000000000000000e+02, 5.840000000000000000e+02, 1.948636824800000000e+10
2.200000000000000000e+01, 5.690000000000000000e+02, 2.720000000000000000e+02, 2.013370669600000000e+10
1.300000000000000000e+01, 5.700000000000000000e+02, 8.480000000000000000e+02, 2.065695716000000000e+10
4.000000000000000000e+01, 5.710000000000000000e+02, 6.712000000000000000e+03, 2.070811728800000000e+10
4.500000000000000000e+01, 5.720000000000000000e+02, 7.072000000000000000e+03, 2.080719149600000000e+10
8.094000000000000000e+03, 5.730000000000000000e+02, 1.416000000000000000e+03, 2.085484236000000000e+10
3.300000000000000000e+01, 5.740000000000000000e+02, 5.328000000000000000e+03, 2.087712354400000000e+10
1.061700000000000000e+04, 5.750000000000000000e+02, 1.392000000000000000e+03, 2.093975212000000000e+10
2.862000000000000000e+03, 5.760000000000000000e+02, 1.400000000000000000e+03, 2.116868719200000000e+10
3.400000000000000000e+01, 5.770000000000000000e+02, 5.616000000000000000e+03, 2.126571098400000000e+10
3.262000000000000000e+03, 5.780000000000000000e+02, 1.424000000000000000e+03, 2.165190512800000000e+10
3.905700000000000000e+04, 5.790000000000000000e+02, 1.424000000000000000e+03, 2.226004840800000000e+10
9.030000000000000000e+03, 5.800000000000000000e+02, 1.432000000000000000e+03, 2.336421522400000000e+10
2.968000000000000000e+03, 5.810000000000000000e+02, 1.392000000000000000e+03, 2.348111621600000000e+10
2.507000000000000000e+03, 5.820000000000000000e+02, 1.352000000000000000e+03, 2.442486810400000000e+10
1.800000000000000000e+01, 5.830000000000000000e+02, 8.232000000000000000e+03, 2.486783576800000000e+10
4.548000000000000000e+03, 5.840000000000000000e+02, 1.392000000000000000e+03, 2.491313480800000000e+10
4.351000000000000000e+03, 5.850000000000000000e+02, 1.408000000000000000e+03, 2.491471079200000000e+10
2.800000000000000000e+01, 5.860000000000000000e+02, 1.560000000000000000e+03, 2.519370370400000000e+10
2.000000000000000000e+01, 5.870000000000000000e+02, 1.264000000000000000e+03, 2.522898095200000000e+10
2.700000000000000000e+01, 5.880000000000000000e+02, 5.152000000000000000e+03, 2.535728199200000000e+10
8.237000000000000000e+03, 5.890000000000000000e+02, 1.416000000000000000e+03, 2.547994815200000000e+10
1.137100000000000000e+04, 5.900000000000000000e+02, 1.416000000000000000e+03, 2.548731960800000000e+10
8.580000000000000000e+03, 5.910000000000000000e+02, 1.432000000000000000e+03, 2.560067564000000000e+10
6.903000000000000000e+03, 5.920000000000000000e+02, 1.424000000000000000e+03, 2.575337224800000000e+10
3.600000000000000000e+01, 5.930000000000000000e+02, 1.368000000000000000e+03, 2.577255292000000000e+10
3.951000000000000000e+03, 5.940000000000000000e+02, 1.440000000000000000e+03, 2.589050200800000000e+10
8.881800000000000000e+04, 5.950000000000000000e+02, 1.424000000000000000e+03, 2.621268277600000000e+10
2.801000000000000000e+03, 5.960000000000000000e+02, 1.448000000000000000e+03, 2.656454476000000000e+10
3.304000000000000000e+03, 5.970000000000000000e+02, 1.408000000000000000e+03, 2.681669930400000000e+10
3.000000000000000000e+01, 5.980000000000000000e+02, 5.464000000000000000e+03, 2.690307714400000000e+10
3.300000000000000000e+01, 5.990000000000000000e+02, 3.256000000000000000e+03, 2.697423584800000000e+10
8.324000000000000000e+03, 6.000000000000000000e+02, 1.408000000000000000e+03, 2.713405263200000000e+10
2.000000000000000000e+01, 6.010000000000000000e+02, 5.736000000000000000e+03, 2.725421884000000000e+10
4.532000000000000000e+03, 6.020000000000000000e+02, 1.400000000000000000e+03, 2.754921605600000000e+10
3.500000000000000000e+01, 6.030000000000000000e+02, 7.368000000000000000e+03, 2.756844226400000000e+10
1.992300000000000000e+04, 6.040000000000000000e+02, 1.408000000000000000e+03, 2.761313864800000000e+10
2.200000000000000000e+01, 6.050000000000000000e+02, 2.320000000000000000e+02, 2.763418749600000000e+10
4.853000000000000000e+03, 6.060000000000000000e+02, 1.448000000000000000e+03, 2.766511453600000000e+10
2.591000000000000000e+03, 6.070000000000000000e+02, 1.344000000000000000e+03, 2.774997477600000000e+10
2.700000000000000000e+01, 6.080000000000000000e+02, 5.480000000000000000e+03, 2.775416695200000000e+10
2.712000000000000000e+03, 6.090000000000000000e+02, 1.336000000000000000e+03, 2.792433970400000000e+10
2.300000000000000000e+01, 6.100000000000000000e+02, 7.280000000000000000e+03, 2.808626397600000000e+10
4.224000000000000000e+03, 6.110000000000000000e+02, 1.408000000000000000e+03, 2.828475092000000000e+10
2.400000000000000000e+01, 6.120000000000000000e+02, 5.320000000000000000e+03, 2.828505284000000000e+10
1.127140000000000000e+05, 6.130000000000000000e+02, 1.432000000000000000e+03, 2.843001725600000000e+10
3.066000000000000000e+03, 6.140000000000000000e+02, 1.456000000000000000e+03, 2.844124794400000000e+10
2.500000000000000000e+01, 6.150000000000000000e+02, 3.568000000000000000e+03, 2.848126178400000000e+10
4.646000000000000000e+03, 6.160000000000000000e+02, 1.448000000000000000e+03, 2.900599240800000000e+10
4.200000000000000000e+01, 6.170000000000000000e+02, 3.392000000000000000e+03, 2.907888610400000000e+10
9.874000000000000000e+03, 6.180000000000000000e+02, 1.408000000000000000e+03, 2.916454813600000000e+10
2.000000000000000000e+01, 6.190000000000000000e+02, 7.200000000000000000e+03, 2.923611903200000000e+10
4.249000000000000000e+03, 6.200000000000000000e+02, 1.400000000000000000e+03, 2.927155181600000000e+10
5.101000000000000000e+03, 6.210000000000000000e+02, 1.400000000000000000e+03, 2.932492439200000000e+10
4.593000000000000000e+03, 6.220000000000000000e+02, 1.512000000000000000e+03, 2.946399613600000000e+10
6.221000000000000000e+03, 6.230000000000000000e+02, 1.408000000000000000e+03, 2.958892512800000000e+10
4.815000000000000000e+03, 6.240000000000000000e+02, 1.408000000000000000e+03, 2.959707045600000000e+10
2.794000000000000000e+03, 6.250000000000000000e+02, 1.360000000000000000e+03, 2.961890959200000000e+10
4.552000000000000000e+03, 6.260000000000000000e+02, 1.440000000000000000e+03, 2.965829442400000000e+10
2.923000000000000000e+03, 6.270000000000000000e+02, 1.352000000000000000e+03, 2.977811764000000000e+10
3.800000000000000000e+01, 6.280000000000000000e+02, 4.296000000000000000e+03, 3.018037762400000000e+10
4.465000000000000000e+03, 6.290000000000000000e+02, 1.416000000000000000e+03, 3.074008165600000000e+10
4.292000000000000000e+03, 6.300000000000000000e+02, 1.432000000000000000e+03, 3.084911831200000000e+10
5.000000000000000000e+01, 6.310000000000000000e+02, 3.704000000000000000e+03, 3.088629983200000000e+10
7.844000000000000000e+03, 6.320000000000000000e+02, 1.464000000000000000e+03, 3.088790909600000000e+10
7.934000000000000000e+03, 6.330000000000000000e+02, 1.440000000000000000e+03, 3.105212356000000000e+10
3.887000000000000000e+03, 6.340000000000000000e+02, 1.424000000000000000e+03, 3.141548818400000000e+10
3.968000000000000000e+03, 6.350000000000000000e+02, 1.424000000000000000e+03, 3.153985359200000000e+10
3.000000000000000000e+01, 6.360000000000000000e+02, 5.760000000000000000e+03, 3.157406984800000000e+10
4.200000000000000000e+01, 6.370000000000000000e+02, 4.608000000000000000e+03, 3.163656805600000000e+10
5.702000000000000000e+03, 6.380000000000000000e+02, 1.432000000000000000e+03, 3.167171560800000000e+10
8.547000000000000000e+03, 6.390000000000000000e+02, 1.416000000000000000e+03, 3.170947458400000000e+10
5.021000000000000000e+03, 6.400000000000000000e+02, 1.408000000000000000e+03, 3.294128840800000000e+10
2.967000000000000000e+03, 6.410000000000000000e+02, 1.368000000000000000e+03, 3.301045932000000000e+10
2.902000000000000000e+03, 6.420000000000000000e+02, 1.408000000000000000e+03, 3.306372984800000000e+10
4.664000000000000000e+03, 6.430000000000000000e+02, 1.392000000000000000e+03, 3.342458666400000000e+10
7.813600000000000000e+04, 6.440000000000000000e+02, 1.416000000000000000e+03, 3.355311404000000000e+10
3.230000000000000000e+03, 6.450000000000000000e+02, 1.400000000000000000e+03, 3.394671767200000000e+10
2.800000000000000000e+01, 6.460000000000000000e+02, 9.440000000000000000e+02, 3.397113836000000000e+10
4.924000000000000000e+03, 6.470000000000000000e+02, 1.504000000000000000e+03, 3.402588356000000000e+10
2.600000000000000000e+01, 6.480000000000000000e+02, 2.672000000000000000e+03, 3.407412095200000000e+10
3.676000000000000000e+03, 6.490000000000000000e+02, 1.440000000000000000e+03, 1.718563098400000000e+10
2.500000000000000000e+01, 6.500000000000000000e+02, 1.424000000000000000e+03, 1.735732224800000000e+10
2.980000000000000000e+03, 6.510000000000000000e+02, 1.456000000000000000e+03, 1.737066264800000000e+10
3.046000000000000000e+03, 6.520000000000000000e+02, 1.376000000000000000e+03, 1.761245000800000000e+10
5.300000000000000000e+03, 6.530000000000000000e+02, 1.440000000000000000e+03, 1.763513999200000000e+10
1.900000000000000000e+01, 6.540000000000000000e+02, 2.080000000000000000e+02, 1.771804034400000000e+10
6.464000000000000000e+03, 6.550000000000000000e+02, 1.416000000000000000e+03, 1.787400256800000000e+10
2.500000000000000000e+01, 6.560000000000000000e+02, 6.408000000000000000e+03, 1.789616860000000000e+10
5.600000000000000000e+01, 6.570000000000000000e+02, 5.856000000000000000e+03, 1.815128564000000000e+10
2.600000000000000000e+01, 6.580000000000000000e+02, 3.816000000000000000e+03, 1.818988029600000000e+10
3.549000000000000000e+03, 6.590000000000000000e+02, 1.400000000000000000e+03, 1.827789461600000000e+10
1.600000000000000000e+01, 6.600000000000000000e+02, 5.264000000000000000e+03, 1.850713736800000000e+10
1.659800000000000000e+04, 6.610000000000000000e+02, 1.464000000000000000e+03, 1.872148056800000000e+10
4.483000000000000000e+03, 6.620000000000000000e+02, 1.400000000000000000e+03, 1.887544117600000000e+10
3.900000000000000000e+01, 6.630000000000000000e+02, 8.120000000000000000e+03, 1.918109269600000000e+10
6.381000000000000000e+03, 6.640000000000000000e+02, 1.400000000000000000e+03, 1.923431690400000000e+10
9.657000000000000000e+03, 6.650000000000000000e+02, 1.432000000000000000e+03, 1.940567909600000000e+10
3.259000000000000000e+03, 6.660000000000000000e+02, 1.408000000000000000e+03, 1.972483490400000000e+10
1.800000000000000000e+01, 6.670000000000000000e+02, 4.656000000000000000e+03, 1.979842192800000000e+10
2.300000000000000000e+01, 6.680000000000000000e+02, 1.640000000000000000e+03, 1.992772938400000000e+10
3.000000000000000000e+01, 6.690000000000000000e+02, 2.352000000000000000e+03, 2.003277520800000000e+10
5.200000000000000000e+01, 6.700000000000000000e+02, 6.984000000000000000e+03, 2.006683336800000000e+10
6.195000000000000000e+03, 6.710000000000000000e+02, 1.400000000000000000e+03, 2.008436541600000000e+10
2.901000000000000000e+03, 6.720000000000000000e+02, 1.384000000000000000e+03, 2.010912156000000000e+10
3.100000000000000000e+01, 6.730000000000000000e+02, 3.360000000000000000e+02, 2.033274794400000000e+10
3.000000000000000000e+01, 6.740000000000000000e+02, 4.032000000000000000e+03, 2.045608047200000000e+10
1.100000000000000000e+01, 6.750000000000000000e+02, 3.360000000000000000e+03, 2.047640261600000000e+10
3.200000000000000000e+01, 6.760000000000000000e+02, 6.160000000000000000e+03, 2.047825693600000000e+10
4.200000000000000000e+01, 6.770000000000000000e+02, 7.224000000000000000e+03, 2.123882925600000000e+10
3.500000000000000000e+01, 6.780000000000000000e+02, 1.352000000000000000e+03, 2.133776296800000000e+10
